orig	mod	comp	total
L. Norblads bokhandel	L. Norblads bokhandel	L. Norblads bokhandel	13
L.V. Jansson	L.V. Jansson	L.V. Jansson	13
Lilius & Hertzberg	Lilius & Hertzberg	Lilius & Hertzberg	13
Lilius & Herzberg	Lilius & Hertzberg		0
Littorin	Littorin	Littorin	13
LO	LO	LO	13
Macmillan	Macmillan	Macmillan	13
Mariestads typogr. anstalte	Mariestads typogr. anstalte	Mariestads typogr. anstalte	13
Mariestads typogr. anstalt	Mariestads typogr. anstalte	Mariestads typogr. anstalt	0
Nordiskt idrottslif	Nordiskt idrottslif	Nordiskt idrottslif	13
Nordiskt idrottslifs	Nordiskt idrottslif	Nordiskt idrottslifs	0
Nordiskt idrottsliv	Nordiskt idrottslif		0
Norrbys bokhandel	Norrbys bokhandel	Norrbys bokhandel	13
Norrby's bokhandel	Norrbys bokhandel		0
Norrbys bokhandel 	Norrbys bokhandel		0
Nova ecclesia	Nova ecclesia	Nova ecclesia	13
Nutid	Nutid	Nutid	13
Nya Lidköpings-tidning	Nya Lidköpings-tidning	Nya Lidköpings-tidning	13
Oscar L. Lamm	Oscar L. Lamm	Oscar L. Lamm	13
R. Olsson	R. Olsson	R. Olsson	13
Rob. Olsson	R. Olsson	Rob. Olsson	0
Ringnér & Enewald	Ringner & Enevald	Ringner & Enevald	13
Ruuths	Ruuths	Ruuths	13
Ruuht	Ruuths		0
Ruuth	Ruuths	Ruuth	0
SKDB	SKDB	SKDB	13
Socialstyrelse	Socialstyrelse	Socialstyrelse	13
K. Socialstyrelse	Socialstyrelse		0
Statens järnvägar	Statens järnvägar	Statens järnvägar	13
Statistiska centralbyrån	Statistiska centralbyrån	Statistiska centralbyrån	13
Studie Medborgarskolans rekvisitionsbyrå	Studie Medborgarskolans reqvisitionsbyrå	Studie Medborgarskolans reqvisitionsbyrå	13
Svenska bibliska traktat sällskap	Svenska bibliska traktat sällskap	Svenska bibliska traktat sällskap	13
Swenska bibliska traktat sällskap	Svenska bibliska traktat sällskap		0
Svenska Dagblad	Svenska Dagblad	Svenska Dagblad	13
Svenska Kyrkans Diakonistyrelse	Svenska Kyrkans Diakonistyrelse	Svenska Kyrkans Diakonistyrelse	13
Svenska sförening	Svenska sförening	Svenska sförening	13
Svenska FN-förening	Svenska sförening	Svenska FN-förening	0
Svenska förening	Svenska sförening		0
Svenska plastförening	Svenska sförening		0
Svenska trafikförbund	Svenska trafikförbund	Svenska trafikförbund	13
Sveriges läkarförbund	Sveriges läkarförbund	Sveriges läkarförbund	13
Sveriges läkareförbund	Sveriges läkarförbund		0
Sveriges läkarförb:	Sveriges läkarförbund	Sveriges läkarförb:	0
Sveriges läkarförb:-	Sveriges läkarförbund		0
Sveriges scoutförbund	Sveriges scoutförbund	Sveriges scoutförbund	13
Sveriges scoutförb:	Sveriges scoutförbund		0
Sydöstra Sveriges dagblad	Sydöstra Sveriges dagblad	Sydöstra Sveriges dagblad	13
Sölvesborg	Sölvesborg	Sölvesborg	13
Sölvesborg-	Sölvesborg		0
Tidsfördrif	Tidsfördrif	Tidsfördrif	13
Vattenfallsstyrelse	Vattenfallsstyrelse	Vattenfallsstyrelse	13
Werner Söderström	Werner Söderström	Werner Söderström	13
Vimmerby tidning	Vimmerby tidning	Vimmerby tidning	13
Wimmerby tidning	Vimmerby tidning	Wimmerby tidning	0
Vårt land & folk	Vårt land & folk	Vårt land & folk	13
Vårt land & folks	Vårt land & folk	Vårt land & folks	0
Västerviks-posten	Västerviks-posten	Västerviks-posten	13
Västerviks-Posten	Västerviks-posten	Västerviks-Posten	0
Västerviksposten	Västerviks-posten	Västerviksposten	0
Västervikspostens	Västerviks-posten		0
Åbo tidning	Åbo tidning	Åbo tidning	13
Åbo & tidning	Åbo tidning	Åbo & tidning	0
Åbo & tidnings-	Åbo tidning		0
Åbo tidnings &	Åbo tidning	Åbo tidnings &	0
Örn	Örn	Örn	13
Örn-	Örn		0
Övers	Övers	Övers	13
Öfvers	Övers		0
A. Nilsson	A. Nilsson	A. Nilsson	12
A. Nilson	A. Nilsson		0
Ad. Johnson & Co	Adolf Johnson & Co	Adolf Johnson & Co	12
Affärs- & reklamtr	Affärs- & reklamtr	Affärs- & reklamtr	12
Affärs- & reklam	Affärs- & reklamtr		0
Affärs- & reklamtryck	Affärs- & reklamtr		0
Affärs & reklamtr	Affärs- & reklamtr		0
Affärstryck	Affärstryck	Affärstryck	12
Amiralitets	Amiralitets	Amiralitets	12
Amiralitets-	Amiralitets		0
Amiralitetstr	Amiralitets	Amiralitetstr	0
Andersson & Strandberg	Andersson & Strandberg	Andersson & Strandberg	12
Arbetarnas bildningsförbund	Arbetarnas bildningsförbund	Arbetarnas bildningsförbund	12
Axling	Axling	Axling	12
Biblioteksbokhandel	Biblioteksbokhandel	Biblioteksbokhandel	12
Biblioteksbokhandeln	Biblioteksbokhandel		0
Cammermeyer	Cammermeyer	Cammermeyer	12
Cederquists grafiska	Cederqvists grafiska	Cederqvists grafiska	12
E. Lundquist	E. Lundqvist	E. Lundqvist	12
Ekmanson	Ekmanson	Ekmanson	12
Ekmansons	Ekmanson		0
Ekmansson	Ekmanson		0
Enhetspris	Enhetspris	Enhetspris	12
Enhetspris-	Enhetspris	Enhetspris-	0
Forsner	Forsner	Forsner	12
Forsners	Forsner		0
Fosforos'	Fosforos'	Fosforos'	12
Fosforo	Fosforos'		0
Fosforos	Fosforos'	Fosforos	0
Fredborg	Fredborg	Fredborg	12
Fredrikson	Fredrikson	Fredrikson	12
Fredriksson	Fredrikson		0
Frikyrkliga studieförbund	Frikyrkliga studieförbund	Frikyrkliga studieförbund	12
förening Folket	förening Folket	förening Folket	12
-förening Folket	förening Folket		0
Göteborgs handels- & sjöfarts-tidning	Göteborgs handels- & sjöfarts-tidning	Göteborgs handels- & sjöfarts-tidning	12
Göteborgs handels- & sjöf.-tidning	Göteborgs handels- & sjöfarts-tidning		0
Göteborgs handels- & sjöfarts tidning	Göteborgs handels- & sjöfarts-tidning		0
Göteborgs handels- & sjöfartstidning	Göteborgs handels- & sjöfarts-tidning	Göteborgs handels- & sjöfartstidning	0
Göteborgs handels & sjöfarts-tidning	Göteborgs handels- & sjöfarts-tidning		0
Hansa	Hansa	Hansa	12
Hernösandspostens	Hernösandspostens	Hernösandspostens	12
Hernösandspost:s	Hernösandspostens		0
Hernösandsposten	Hernösandspostens	Hernösandsposten	0
Hudiksvalls Nyheter	Hudiksvalls Nyheter	Hudiksvalls Nyheter	12
Hudiksvalls nyheter	Hudiksvalls Nyheter	Hudiksvalls nyheter	0
Hushållningssällskap	Hushållningssällskap	Hushållningssällskap	12
Hushållningsällskap	Hushållningssällskap		0
Husqvarna vapenfrik	Husqvarna vapenfrik	Husqvarna vapenfrik	12
Hvetlanda	Hvetlanda	Hvetlanda	12
Hvetlanda -	Hvetlanda	Hvetlanda -	0
Hvetlanda. -	Hvetlanda		0
Hyresgästernas riksförbund	Hyresgästernas riksförbund	Hyresgästernas riksförbund	12
Internationella offertblad	Internationella offertblad	Internationella offertblad	12
J. U. F:	J. U. F:	J. U. F:	12
J. U. F	J. U. F:	J. U. F	0
Janhekts -affär	Janhekts -affär	Janhekts -affär	12
Janhekts saffär	Janhekts -affär	Janhekts saffär	0
John Antonson	John Antonson	John Antonson	12
Kalmartidning Barometern	Kalmartidning Barometern	Kalmartidning Barometern	12
Kindvall	Kindvall	Kindvall	12
Kindvalls	Kindvall		0
kooperativa , Gruppverksamheten	kooperativa , Gruppverksamheten	kooperativa , Gruppverksamheten	12
Kvällsstunden	Kvällsstunden	Kvällsstunden	12
Kvällstunden	Kvällsstunden		0
Lillja	Lillja	Lillja	12
Lilja	Lillja		0
Lilla	Lillja		0
Müller	Myller	Myller	12
Mölndals-tr	Mölndals-tr	Mölndals-tr	12
Mölndalstr	Mölndals-tr	Mölndalstr	0
Nerikes Allehanda	Nerikes Allehanda	Nerikes Allehanda	12
Neuer Verlag	Neuer Verlag	Neuer Verlag	12
Nilsson & Bergling	Nilsson & Bergling	Nilsson & Bergling	12
Nordiska konst	Nordiska konst	Nordiska konst	12
Nordisk konst	Nordiska konst		0
Nordiska konst- &	Nordiska konst		0
Nyberg	Nyberg	Nyberg	12
Nybergs	Nyberg	Nybergs	0
Nyman	Nyman	Nyman	12
Nymans	Nyman	Nymans	0
Oetinger	Oetinger	Oetinger	12
Pettersonska	Pettersonska	Pettersonska	12
Petterssonska	Pettersonska		0
Pettersonska bok eftr	Pettersonska bok eftr	Pettersonska bok eftr	12
Pettersonska bok Eftr	Pettersonska bok eftr		0
Ph. Lindstedt	Philip Lindstedt	Philip Lindstedt	12
Plon	Plon	Plon	12
Populära böcker	Populära böcker	Populära böcker	12
R.W. Statlander	R.W. Statlander	R.W. Statlander	12
Red	Red	Red	12
Rén & Sjögren/tidning Vi	Ren & Sjögren/tidning Vi	Ren & Sjögren/tidning Vi	12
Ren & Sjögren/tidning Vi	Ren & Sjögren/tidning Vi		0
Rohloffs bokhandel	Rohloffs bokhandel	Rohloffs bokhandel	12
Samariterhemmet	Samariterhemmet	Samariterhemmet	12
Sandberg	Sandberg	Sandberg	12
Skolmateriel-	Skolmateriel-	Skolmateriel-	12
Skolmaterial-	Skolmateriel-		0
Skolmateriel	Skolmateriel-		0
Skolornas läroboks	Skolornas läroboks	Skolornas läroboks	12
Skånska cementgjuteriet	Skånska cementgjuteriet	Skånska cementgjuteriet	12
Skånska dagblad	Skånska dagblad	Skånska dagblad	12
Smedberg	Smedberg	Smedberg	12
Smedbergs	Smedberg		0
Springer	Springer	Springer	12
Statens reprod.-anstalte	Statens reprod.-anstalte	Statens reprod.-anstalte	12
Statens repr.-anstalte	Statens reprod.-anstalte		0
Stock	Stock	Stock	12
Svensk trävaru-tidning	Svensk trävaru-tidning	Svensk trävaru-tidning	12
Svensk trävarutidning	Svensk trävaru-tidning	Svensk trävarutidning	0
Svenska trävaru-tidning	Svensk trävaru-tidning		0
Svenska trävarutidning	Svensk trävaru-tidning		0
Svenska cementförening	Svenska cementförening	Svenska cementförening	12
Svenska dagblad	Svenska dagblad	Svenska dagblad	12
Svenska kultur	Svenska kultur	Svenska kultur	12
Svenska kulturfilm	Svenska kultur		0
Svenska sjuksköterskeförening	Svenska sjuksköterskeförening	Svenska sjuksköterskeförening	12
Svensk sjuksköterskeförening	Svenska sjuksköterskeförening	Svensk sjuksköterskeförening	0
Svenska socialvårdsförbund	Svenska socialvårdsförbund	Svenska socialvårdsförbund	12
Svenska tidningsutgivareförening	Svenska tidningsutgivareförening	Svenska tidningsutgivareförening	12
Svenska tidningsutgivare-förening	Svenska tidningsutgivareförening	Svenska tidningsutgivare-förening	0
Svenska vegetariska förening	Svenska vegetariska förening	Svenska vegetariska förening	12
Sveriges allmänna folkskollärareförenings litteratursällskap	Sveriges allmänna folkskollärareförenings litteratursällskap	Sveriges allmänna folkskollärareförenings litteratursällskap	12
Sveriges allmänna folkskollärare förenings litteratursällskap	Sveriges allmänna folkskollärareförenings litteratursällskap		0
Sveriges allmänna folkskollärarförenings litteratursällskap	Sveriges allmänna folkskollärareförenings litteratursällskap		0
SydSvenska dagblad	SydSvenska dagblad	SydSvenska dagblad	12
SydSvenska kliché- & -	SydSvenska kliche- & -	SydSvenska kliche- & -	12
SydSvenska kliché- &	SydSvenska kliche- & -	SydSvenska kliche- &	0
Sydsvenska kliché- & -	SydSvenska kliche- & -	Sydsvenska kliche- & -	0
SydSvenska kliché &	SydSvenska kliche- & -		0
Sydsvenska kliché & -	SydSvenska kliche- & -		0
SydSvenska kliché & -	SydSvenska kliche- & -	SydSvenska kliche & -	0
SydSvenska kliché & -a.b	SydSvenska kliche- & -		0
Södermanlands hembygdsförbund	Södermanlands hembygdsförbund	Södermanlands hembygdsförbund	12
Thure Wahledow	Thure Wahledov	Thure Wahledov	12
Tidens lösen	Tidens lösen	Tidens lösen	12
tidskriftböckerna	tidskriftböckerna	tidskriftböckerna	12
Trosa	Trosa	Trosa	12
Trosa.	Trosa		0
Tryckningskommittén	Tryckningskommitten	Tryckningskommitten	12
Tryckningskomm ttén	Tryckningskommitten		0
Tryckningskommitteen	Tryckningskommitten		0
Tryckningskommitten	Tryckningskommitten		0
Tryckningskommittén-exp	Tryckningskommitten	Tryckningskommitten-exp	0
Tryckningskommittensexp	Tryckningskommitten		0
Tryckningskommitténsexp	Tryckningskommitten	Tryckningskommittensexp	0
Trädgårdsblad	Trädgårdsblad	Trädgårdsblad	12
Ugglan	Ugglan	Ugglan	12
Union	Union	Union	12
Universella broderskapets teosofiska	Universella broderskapets teosofiska	Universella broderskapets teosofiska	12
Universella broderskapets teosof.	Universella broderskapets teosofiska		0
Wennerholm & Béwe	Wennerholm & Beve	Wennerholm & Beve	12
Wennerholm & Bewes	Wennerholm & Beve		0
Wennerholm & Béwes	Wennerholm & Beve	Wennerholm & Beves	0
Westerlund	Westerlund	Westerlund	12
Westerlunds	Westerlund	Westerlunds	0
Westerlundska	Westerlund	Westerlundska	0
Westlund	Westerlund		0
Wisénska bokhandel	Wisenska bokhandel	Wisenska bokhandel	12
Wisénska bokhandeln	Wisenska bokhandel		0
Värmlandsposten	Värmlandsposten	Värmlandsposten	12
Värmlands-posten	Värmlandsposten		0
Värmlands-Posten	Värmlandsposten	Värmlands-Posten	0
Värmlands-sporten	Värmlandsposten		0
Zacharias Hæggström	Zacharias Häggström	Zacharias Häggström	12
Åhlen & Åkerlund	Åhlen & Åkerlund	Åhlen & Åkerlund	12
- & tidning-förening	- & tidning-förening	- & tidning-förening	11
- & tidning förening	- & tidning-förening		0
- & tidningsförening	- & tidning-förening		0
- & tidningsförenings	- & tidning-förening		0
- Dalsland	- Dalsland	- Dalsland	11
Akademiska afh	Akademiska afh	Akademiska afh	11
Asplund	Asplund	Asplund	11
Associations-yckeriet	Associations-yckeriet	Associations-yckeriet	11
Associationsyckeriet	Associations-yckeriet	Associationsyckeriet	0
Bohuslänningen	Bohuslänningen	Bohuslänningen	11
Bokexpeditionen	Bokexpeditionen	Bokexpeditionen	11
bol	bol	bol	11
Bollnäs-tidning	Bollnäs-tidning	Bollnäs-tidning	11
Bollnästidning	Bollnäs-tidning	Bollnästidning	0
Broberg	Broberg	Broberg	11
Boberg	Broberg	Boberg	0
Brobergs	Broberg		0
bröderna Siösteen	bröderna Siösteen	bröderna Siösteen	11
C.O. Ekblad	C.O. Ekblad	C.O. Ekblad	11
Dahlbergs bokhandel	Dahlbergs bokhandel	Dahlbergs bokhandel	11
Ahlbergs bokhandel	Dahlbergs bokhandel	Ahlbergs bokhandel	0
Sahlbergs bokhandel	Dahlbergs bokhandel		0
Djurskyddets exp	Djurskyddets exp	Djurskyddets exp	11
E. Edquist	E. Edqvist	E. Edqvist	11
E. Edqvist	E. Edqvist		0
E. Hultberg	E. Hultberg	E. Hultberg	11
E. Rolfs musik	E. Rolfs musik	E. Rolfs musik	11
Eesti raamat	Eesti råmat	Eesti råmat	11
Egnell	Egnell	Egnell	11
Elanderyckeri	Elanderyckeri	Elanderyckeri	11
Elanderyckeri.-	Elanderyckeri		0
Eos	Eos	Eos	11
Ewald Elander	Evald Elander	Evald Elander	11
Evangeliska	Evangeliska	Evangeliska	11
Forssell	Forssell	Forssell	11
Forsell	Forssell		0
Fälth	Fälth	Fälth	11
förening Det gamla Lund	förening Det gamla Lund	förening Det gamla Lund	11
Förf:	Förf:	Förf:	11
Godtemplarordens studieförbund	Godtemplarordens studieförbund	Godtemplarordens studieförbund	11
Goodtemplarordens studieförbund	Godtemplarordens studieförbund		0
Harper & Brothers	Harper & Brothers	Harper & Brothers	11
Harper & brothers	Harper & Brothers		0
Helsovännens exp	Helsovännens exp	Helsovännens exp	11
Helsovännens-exp	Helsovännens exp		0
Helsovännens exped	Helsovännens exp		0
Helsovännensexp	Helsovännens exp		0
Hemmets veckotidning	Hemmets veckotidning	Hemmets veckotidning	11
I morgonväkten-exp	I morgonväkten-exp	I morgonväkten-exp	11
'I morgonväktens' sexp	I morgonväkten-exp		0
I morgonväkten	I morgonväkten-exp		0
I morgonväktens exp	I morgonväkten-exp		0
I morgonväktensexp	I morgonväkten-exp	I morgonväktensexp	0
ICA	ICA	ICA	11
Kansankirja	Kansankirja	Kansankirja	11
Karlskoga	Karlskoga	Karlskoga	11
Katrineholmskuriren	Katrineholmskuriren	Katrineholmskuriren	11
Katrineholms-kuriren	Katrineholmskuriren	Katrineholms-kuriren	0
Katrineholms-Kuriren	Katrineholmskuriren	Katrineholms-Kuriren	0
klubben	klubben	klubben	11
Kungliga Vattenfallsstyrelse	Kungliga Vattenfallsstyrelse	Kungliga Vattenfallsstyrelse	11
Kungliga vattenfallsstyrelse	Kungliga Vattenfallsstyrelse	Kungliga vattenfallsstyrelse	0
Kungliga vattenfallstyrelse	Kungliga Vattenfallsstyrelse		0
Lantbruksförbund	Lantbruksförbund	Lantbruksförbund	11
Lindahls bokhandel	Lindahls bokhandel	Lindahls bokhandel	11
Lindströms bokhandel	Lindströms bokhandel	Lindströms bokhandel	11
Linköpings lithogr.	Linköpings lithogr.	Linköpings lithogr.	11
Linköpings lithogr. a-b	Linköpings lithogr.		0
Lundström	Lundström	Lundström	11
Mauritzon	Mauritzon	Mauritzon	11
Musik Mollton	Musik Mollton	Musik Mollton	11
N.O. Mauritzon	N.O. Mauritzon	N.O. Mauritzon	11
Nora	Nora	Nora	11
Norrlandstr	Norrlandstr	Norrlandstr	11
Norrland	Norrlandstr		0
Norrlands	Norrlandstr	Norrlands	0
Nymans eftr	Nymans eftr	Nymans eftr	11
Nymans eftertr	Nymans eftr		0
Parnass	Parnass	Parnass	11
Petré	Petre	Petre	11
Petre	Petre	Petre	0
Ph. Lundstedts universitetsbokhandel	Philip Lundstedts universitetsbokhandel	Philip Lundstedts universitetsbokhandel	11
Programcentralen	Programcentralen	Programcentralen	11
R. Erikson	R. Erikson	R. Erikson	11
R. Eriksson	R. Erikson		0
Rikets allmänna kartverk	Rikets allmänna kartverk	Rikets allmänna kartverk	11
Ring	Ring	Ring	11
Samfundet för hembygdsvård	Samfundet för hembygdsvård	Samfundet för hembygdsvård	11
Sandvikens jernverk	Sandvikens jernverk	Sandvikens jernverk	11
Serrander	Serrander	Serrander	11
Serranders	Serrander		0
Severnye ogni	Severnye ogni	Severnye ogni	11
'Severnye ogni	Severnye ogni		0
Solidaritet	Solidaritet	Solidaritet	11
Soliditet	Solidaritet		0
Special	Special	Special	11
Special-	Special		0
Specialtr	Special		0
Stadsarkivet	Stadsarkivet	Stadsarkivet	11
Stockholms högsk:s jurid. förening	Stockholms högsk:s jurid. förening	Stockholms högsk:s jurid. förening	11
Stockholms högsk:s jurid. förening distr	Stockholms högsk:s jurid. förening		0
Stockholms högskolas jurid. förening	Stockholms högsk:s jurid. förening		0
Stockholmstr	Stockholmstr	Stockholmstr	11
Svala & Söderlund	Svala & Söderlund	Svala & Söderlund	11
Svanbäck & Co	Svanbäck & Co	Svanbäck & Co	11
Svanbäck & Coomp	Svanbäck & Co	Svanbäck & Coomp	0
Svenska fattigvårds- & barnavårdsförbund	Svenska fattigvårds- & barnavårdsförbund	Svenska fattigvårds- & barnavårdsförbund	11
Svenska fattigvårds- & barnavårds	Svenska fattigvårds- & barnavårdsförbund	Svenska fattigvårds- & barnavårds	0
Svenska försäkringsförening	Svenska försäkringsförening	Svenska försäkringsförening	11
Svenska försäkringsfören:	Svenska försäkringsförening		0
Svenska industriförbund	Svenska industriförbund	Svenska industriförbund	11
Svenska inst	Svenska inst	Svenska inst	11
Svenska Röda korset	Svenska Röda korset	Svenska Röda korset	11
Svenska sbyrån	Svenska sbyrån	Svenska sbyrån	11
Svenska -byrån	Svenska sbyrån		0
Svenska skolornas fredsförening	Svenska skolornas fredsförening	Svenska skolornas fredsförening	11
Sätherlund & Corook	Sätherlund & Corook	Sätherlund & Corook	11
Södermanlands Läns Tidning	Södermanlands Läns Tidning	Södermanlands Läns Tidning	11
Thall & Carlsson	Thall & Carlsson	Thall & Carlsson	11
Universitetet	Universitetet	Universitetet	11
universitets	universitets	universitets	11
Universitets	universitets	Universitets	0
universitets?	universitets		0
Wessman	Wessman	Wessman	11
Vestmanlands Läns tidning	Vestmanlands Läns tidning	Vestmanlands Läns tidning	11
- & tidning-för	- & tidning-för	- & tidning-för	10
- & tidning-för:s	- & tidning-för		0
-. Norrköping	-. Norrköping	-. Norrköping	10
- Norrköping	-. Norrköping	- Norrköping	0
Allen & Unwin	Allen & Unvin	Allen & Unvin	10
Allen & Unwind	Allen & Unvin		0
Anders Flood	Anders Flood	Anders Flood	10
Axel Hellsten	Axel Hellsten	Axel Hellsten	10
Bibliotekens bokförmedling	Bibliotekens bokförmedling	Bibliotekens bokförmedling	10
Bibliotekens bokförmedl	Bibliotekens bokförmedling	Bibliotekens bokförmedl	0
Birger Jarl	Birger Jarl	Birger Jarl	10
Birger jarl	Birger Jarl		0
Bokrealisation	Bokrealisation	Bokrealisation	10
Brill	Brill	Brill	10
Bröderna Weiss	Bröderna Weiss	Bröderna Weiss	10
C. Larson	C. Larson	C. Larson	10
C. Larsson	C. Larson	C. Larsson	0
Clarendon Press	Clarendon Press	Clarendon Press	10
Cronholmska bokhandel	Cronholmska bokhandel	Cronholmska bokhandel	10
Ekmarck	Ekmarck	Ekmarck	10
Ekmark	Ekmarck	Ekmark	0
Elmén & Granberg	Elmen & Granberg	Elmen & Granberg	10
Elméns & Granberg	Elmen & Granberg		0
Elméns & Granbergs	Elmen & Granberg		0
Enköpings-posten	Enköpings-posten	Enköpings-posten	10
Enköpings-Posten	Enköpings-posten	Enköpings-Posten	0
Enköpingsposten	Enköpings-posten		0
Ernst Bergsten	Ernst Bergsten	Ernst Bergsten	10
Exp., Ultuna	Exp., Ultuna	Exp., Ultuna	10
Forsete	Forsete	Forsete	10
för litteratur på främmande språk	för litteratur på främmande språk	för litteratur på främmande språk	10
Gehrman	Gehrman	Gehrman	10
Gust. Österberg	Gustav Österberg	Gustav Österberg	10
Hammars	Hammars	Hammars	10
Hammar	Hammars		0
Hansson	Hansson	Hansson	10
Hanson	Hansson		0
Hansson-	Hansson	Hansson-	0
Hedmans bokhandel	Hedmans bokhandel	Hedmans bokhandel	10
Hem i Sverige	Hem i Sverige	Hem i Sverige	10
Hembygden	Hembygden	Hembygden	10
Hembygds	Hembygds	Hembygds	10
Henrik Lindståhl	Henrik Lindståhl	Henrik Lindståhl	10
Hj. Petersson & Co	Hjalmar Petersson & Co	Hjalmar Petersson & Co	10
Hugin	Hugin	Hugin	10
Höglund	Höglund	Höglund	10
Hörbergska yckeriet	Hörbergska yckeriet	Hörbergska yckeriet	10
Internationella bibelstudiesällskap	Internationella bibelstudiesällskap	Internationella bibelstudiesällskap	10
J. Arrhenius	J. Arrhenius	J. Arrhenius	10
J. Hellstén	J. Hellsten	J. Hellsten	10
J. Hellsten	J. Hellsten		0
J. Sunessons bokhandel	J. Sunessons bokhandel	J. Sunessons bokhandel	10
J. Sunessons bokhandel i	J. Sunessons bokhandel		0
