original	polished	Count
Jönköping, 1828, tryckt hos N.E. Lundström.	Jönnköping	   1
Stockholm, Tryckt i Kongl. Tryckeriet 1826.	Stockholm	   1
Stockholm, tryckt hos Fr. B. Nestius, 1827.	Stockholm	   1
Upsala, Palmblad & C. 1827.	Uppsala	   1
Upsala, hos Palmblad & C. 1827.	Uppsala	   1
Westerås, tryckt hos L. R. Björkbom, 1826.	Västerås	   1
Stockholm, tryckt hos Samuel Rumstedt, 1826.	Stockholm	   1
Stockholm, tryckt hos Rf. B. Nestius, 1827.	Stockholm	   1
Upsala, Palmblad & C., 1827.	Uppsala	   1
Stockholm. Georg Scheutz, 1827.	Stockholm	   1
Lund 1826, tryckt uti Berlingska boktryckeriet.	Lund	   1
Stockholm, tryckt hos Fr. B. Nestius, 1826.	Stockholm	   1
Lund 1826, Tryckt uti Berlingska Boktryckeriet.	Lund	   1
Carlstad, tryckt hos G. Wallencrona, 1826.	Carlstad wallencrona	   1
Stockholm, tryckt hos P. A. Norstedt & söner, 1828.	Stockholm	   1
Stockholm, tryckta i Ecksteinska boktryckeriet, 1821.	Cksteinska boktryckeriet	   1
Greifswald, gedruckt bei Johann Heinrich Eckhardt 1804.	Greifswald	   1
Carlstad, Tryckt hos G. Wallencrona, 1814.	Carlstad wallencrona	   1
Norrköping 1811, Adolph Fredric Raams enka.	Norrköping	   1
Carlstad, Tryckt hos G. Wallencrona, 1828.	Carlstad wallencrona	   1
Greifswald, tryckt hos Johan Henric Eckhardt. 1804.	Greifswald	   1
Stockholm, tryckt uti kongl. boktryckeriet 1718.	Stockholm	   1
Gothenburg, Gedruckt bey Samuel Norberg, 1813.	Gothenburg	   1
Stockholm, hos Joh. Hen. Werner, Kongl. Maj:ts och Upsala Acad. Boktr.	Stockholm	   1
Stockholm, uti det Kongl. bok-tryckeriet. Åhr 1720.	Stockholm	   1
Stockholm, å nyo uplagt uti det Kongl. bok-tryckeriet , hos directeuren Pet. Momma 1741.	Stockholm	   1
Uppå befallning, tryckt i Lund hoos Abrah. Habereger, Gouv. och Acad. Carol. Boktr.	Lund	   1
Stockholm, tryckt uti det Kongl. tryckeriet Åhr 1720.	Stockholm	   1
Stockholm, tryckt hos Joh. H. Werner, Kongl. Maj:ts så ock Ups. acad. Boktr. 1719.	Stockholm	   1
Stockholm, tryckt, uti Kongl. boktryckeriet hos Johan Henr. Werner Kongl. maj:ts, så ock Ups. Acad. Boktr. Åhr 1718.	Stockholm	   1
Götheborg, tryckt hos Sam. Norberg, 1817.	Gothenburg	   1
Gothenburg, at the Printing office of Wahlström 1822.	Gothenburg	   1
Gothenburg, Gedruckt bey Samuel Norberg, 1814.	Gothenburg	   1
Gothenburg, Gedruckt bey Samuel Norberg, 1815.	Gothenburg	   1
Gothenburg, Gedruckt bey Sam. Norberg, 1817.	Gothenburg	   1
Gothenburg, printed by Samuel Norberg, Printer to the Royal College, 1807.	Gothenburg	   1
Götheborg, tryckt hos Sam. Norberg, 1818.	Gothenburg	   1
Götheborg, tryckt hos Samuel Norberg, 1806.	Gothenburg	   1
Gothenburg, Gedruckt bei Wahlström 1822.	Gothenburg	   1
Götheborg, tryckt uti Wahlströmska tryckeriet 1822.	Gothenburg	   1
Götheborg, tryckt hos Sam. Norberg, 1811.	Gothenburg	   1
Götheborg, tryckt hos Sam. Norberg, 1814.	Gothenburg	   1
Götheborg, tryckt hos Sam. Wahlström, 1825.	Gothenburg	   1
Gothenburg, gedruckt by Samuel Norberg, 1807.	Gothenburg	   1
Götheborg. Geo. Löwegrens boktryckeri. 1818.	Gothenburg	   1
Mariæstad	Mariaestad	   1
Jönköping, tryckt hos Sara Christ. Falck, 1805.	Jönnköping	   1
Göteborg, tryckt hos Samuel Norberg, k. g. boktr. 1801.	Gothenburg	   1
Götheborg, tryckte hos Samuel Norberg, K. G. Boktr. 1800.	Gothenburg	   1
Stockholm, Marquardska boktryckeriet, 1825.	Stockholm	   1
Tryckt i Stockholm, åår 1627.	Stockholm	   1
[Kraków]	Krakow	   1
Leipzig, gedruckt bey Gregorio Ritzsch.	Leipzig	   1
Tryckt i Stockholm hoos Hendrich Keyser, Anno M. DC. XXXVIII.	Stockholm	   1
Prändätty Turusa, Petar Waldilda 1649.	Turku	   1
Nu å nyo tryckt åhr 1672.	å nyo åhr	   1
Tryckt i Stockholm, hoos Hindrich Käyser.	Stockholm	   1
Tryckt i Götheborg, åhr 1658.	Gothenburg	   1
Tryckt i Vpsala aff Eskil Matzson, åhr, 1624	Uppsala	   1
Stockholm, tryckt i Kumblinska tryckeriet, 1800.	Stockholm	   1
Christianstad 1820. Tryckt uti hof-sekret. Cedergréens boktryckeri.	Copenhagen	   1
Holmiæ excudebat Ignatius Meurerus r. typogr.	Stockholm	   1
Tryckt i Stockholm, aff Ignatio Meurer, åhr 1634.	Stockholm	   1
Ubsaliæ, excudebat Eschillus Matthiæ, anno M. DC. XXIX.	Uppsala	   1
Tryckt i Hernösand 1811.	Härnösand	   1
Tryckt på nytt i Stockholm hoos Hindrich Käyser, 1640.	Stockholm	   1
Calmar tryckt hos L: Lindeblad. år 1764. Kongl. priviligierad boktryckare.	Calmar l lindeblad år kongl priviligierad boktryckare	   1
Calmar, tryckt hos C. F. Berg, år 1826.	Calmar c f berg år	   1
Tryckt i Stockholm, hoos Hendrich Keyser	Stockholm	   1
Tryckt i Stockholm aff Ignatio Meurer, och fins hoos honom til köps.	Stockholm	   1
Götheborg, Tryckt hos Zacharias Hagemann.	Gothenburg	   1
Tryckt i Stockholm hoos Peter Van Selow åhr 16 [utrymme lämnat]	Stockholm	   1
Tryckt i Stockholm, hoos Ignatium Meurer, anno 1620.	Stockholm	   1
Tryckte i Stockholm, aff Andrea Gutterwitz.	Stockholm	   1
Tryckt i Stockholm, hoos Ignatium Meurer, åhr M DC XV.	Stockholm	   1
Tryckt och vplagdt i Stockholm, aff Ignatio Meurer.	Stockholm	   1
Tryckt på nytt i Stockholm, hoos Christophorum Reusner. Anno M DC XIX.	Stockholm	   1
Thersammestädhes tryckt aff Andrea Gutterwitz.	Thersammestädhes andrea gutterwitz	   1
Stockholm, tryckt på nytt aff Chr. Reusner. Anno M. DC. XVI.	Stockholm	   1
Stockholm, tryckt på nytt hoos Hindrich Keyser, åhr 1643.	Stockholm	   1
Stockholm, tryckt på nytt aff Chr. Reusner. Anno M. DC. XXIV.	Stockholm	   1
Stockholm, tryckt på nytt aff Chr. Reusner. Anno M. DC. XIX.	Stockholm	   1
Stockholmiæ impressit Andreas Guttervvitz.	Stockholm	   1
Tryckt j Stockholm.	Stockholm	   1
Tryckt j Stockholm, Anno &c. 1598.	Stockholm	   1
Stockholmiæ apvd Andream Gvttervvitz. Anno M. D. XCVII.	Stockholm	   1
Gedruckt zu Stockholm, durch Andream Gutterwitz. Anno Christi M. D. XCIX.	Stockholm	   1
Tryckt i Stockholm, hoos Henrich Keyser, Kongl. Booktryckiare åhr 1658.	Stockholm	   1
Tryckt i Stockholm åhr 1678.	Stockholm	   1
En Roma, en la Emprenta dela Reu. Cam. Apost. 1656	Rome	   1
Tryckt i Giötheborg åhr 1658.	Giötheborg åhr	   1
Gedruckt zu Stockholm bey Ignatio Meurer, Im Jahr 1657.	Stockholm	   1
Tryckt i Stockholm, hoos Ignatium Meurer, åhr 1658.	Stockholm	   1
Stockholm. Å nyo uplagt uti thet Kongl. Tryckeriet Åhr 1741.	Stockholm	   1
Gedruckt in Reval Anno 1652.	Tallinn	   1
Stockholm, tryckt hoos Hendrich Keyser. Anno 1649.	Stockholm	   1
Gedruckt zu Mäyntz, bey Nicolao Heyll. In Verlegung Philipps Jacob Fischers zu Franckfurt. Im Jahr M. DC. XLVIII.	Frankfurt	   1
Tryckt hoos Ignatium Meurer.	Hoos ignatium meurer	   1
Tryckt i Stockholm, hoos Ignatium Meurer, anno M. DC. XXXXIX.	Stockholm	   1
Gedruckt zu Stockholm, bey Ignatio Meurer, Anno 1657.	Stockholm	   1
Tryckt aff Ignatio Meurer.	Ignatio meurer	   1
Gedruckt zu Reval, durch Adolph Simon, Gymnasij Buchdruckern, Im M.DC.L.V. Jahre.	Tallinn	   1
Anno M. DC. LV.	Anno m dc lv	   1
verteutschet vnd gedrucket, in Reval, Anno 1651.	Tallinn	   1
Tryckt i Strengnäs aff Zacharia Brockenio, Åhr 1651.	Strängnäs	   1
Tryckt i Wästeråås aff Euchario Lauringer, Anno M D C I [!].	Västerås	   1
Stockholm, Tryckt aff Henrich Keyser.	Stockholm	   1
Linköping, Tryckt hoos Christopher Gynter.	Linköping	   1
Stockholm, Tryckt hoos Henrich Keyser, Anno 1651 [!].	Stockholm	   1
Gedruckt im Jahr, M. DC. XLIV.	Jahr m dc xliv	   1
By Françoys Lieshout, Boeckverkooper tr ginele hoochduytse gedruckt	Francoys lieshout boeckverkooper tr ginele hoochduytse	   1
Stockholm, tryckt af Henrich Keyser, Åhr 1644.	Stockholm	   1
Stockholm, Tryckt af Henrich Keyser, åhr 1644.	Stockholm	   1
Stockholm, tryckt af Henrich Käyser, konglige booktryckiare.	Stockholm	   1
Gedruckt zu Greiffswald bey Jacob Jegern Anno 1652.	Greifswald	   1
Tryckt i Stockholm, aff Ignatio Meurer, åhr 1634 [!].	Stockholm	   1
Tryckt i Stockholm aff Henrich Keyser kongl. booktryckiare, åhr 1644.	Stockholm	   1
Tryckt i Stockholm åhr 1646.	Stockholm	   1
Tryckt i Lijnköping hoos Christopher Günter, anno M. DC. XLVI.	Lijnköping hoos christopher guenter anno m dc xlvi	   1
Alten Stettin. Gedruckt bey Johann Valentin Rheten.	Szczecin	   1
Stralsundi, literis Joachimi Reumanni, anno M. DC. LXIII.	Stralsundi literis joachimi reumanni anno m dc lxiii	   1
Im Jahr 1653.	Jahr	   1
Tryckt i Stockholm hoos Henrich Keyser, Kongl: Booktryckiare.	Stockholm	   1
Tryckt i Stockholm åhr 1645.	Stockholm	   1
Gedruckt zu Stettin, im Jahr Christi 1645.	Szczecin	   1
Stockholm, Tryckt aff Henrich Keyser, Kongl. Booktryckiare.	Stockholm	   1
Tryckt i Stockholm hoos Henrich Kyeser [!].	Stockholm	   1
Sockholm [!] Tryckt aff Peter Van Selow	Sockholm peter van selow	   1
Tryckt, Åhr M DC XXX IX.	åhr m dc xxx ix	   1
Stockholm, Tryckt af Henrich Keyser.	Stockholm	   1
Im Jahr M. DC. XXXVII.	Jahr m dc xxxvii	   1
Stockholm, Tryckt Hoos Henrich Keyser, åhr 1643.	Stockholm	   1
Tryckt i Stockholm hoos Hindrich Keyser, Anno M. DC. XXXVIII.	Stockholm	   1
Tryckt vthi Stockholm Hoos Henrich Keyser.	Stockholm	   1
Tryckt i Stockholm hoos Hendrich Ktyser [!], Anno M. DC. XXXVIII.	Stockholm	   1
Stockholm, tryckt aff Hindrich Keysar, åhr 1643.	Stockholm	   1
Tryckt i Stockholm af Hindrich Käysar.	Stockholm	   1
Stockholm, Tryckt å nyo hoos Niclas Wankijff, Kongl. Booktr.	Stockholm	   1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr. vthi Stoorförstendömet Finland, Åhr 1681.	Turku	   1
Linköping, tryckt hoos Christopher Gynter.	Linköping	   1
Åbo, tryckt aff Johan Winter Kongl. Booktr. i Stoor-furstendömmet Finland.	Turku	   1
Stockholm, Tryckt aff Heinrich Kayser, åhr 1636.	Stockholm	   1
Tryckt Åhr 1636.	åhr	   1
Stockholm, typis Schroderianis åhr 1635.	Stockholm	   1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. 1694.	Stockholm	   1
Gedrukkt [!] durch Caspar Holwein, Königl. Schwed. Buchdrukker [!].	Durch caspar holwein königl schwed buchdrukker	   1
Tryckt i Stockholm, hoos Niclas Wankijf, Kongl. Booktryckiare.	Stockholm	   1
Stockholm, Tryckt uti K. Booktr. hos S. Wankifs Änckia.	Stockholm	   1
Stregnesiae. Typis consistorii impressit Joannes Rönberg 1697.	Strängnäs	   1
Stockholm Tryckt uti Kongl. B. hoos Sal. Wankifs Enckia	Stockholm	   1
Tryckt i Carlscrona af Kongl. Ammiralitetz och Blekings Provintz Boktryckaren, Johann Ludwig Happenius.	Karlskrona	   1
Carlscrona, Tryckt af Kongl. Ammiralitets och Blekings Provintz Boktryckaren, Johann L. Happenius.	Karlskrona	   1
Stockholm, Präntätty Cuningali selda Kirjan-Prättäjäldä Wankifin lesken tykö 1701.	Stockholm	   1
Stockholm, å nyo tryckt uti Kongl. Tryckeriet 1789.	Stockholm	   1
Wiborg, Tryckt hoos Sal. Matth. Syngmans Enckia.	Vyborg	   1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1770.	Stockholm	   1
Stockholm, Tryckt uti Kongl. Booktr. hos Sal. Wankifs Änkia.	Stockholm	   1
Verteutscht und Gedruckt zu Riga. Durch Johann Georg Wilcken, Königl. Buchdrucker.	Riga	   1
Verteutscht zu Riga, und Gedruckt Durch Johann Georg Wilcken Königl. Buchdrucker.	Riga	   1
Stockholm Tryckt uti K. B. Sal. Niclas Wankijfz Tryckerij.	Stockholm	   1
Verteutscht und gedruckt zu Riga, Durch Johann Georg Wilcken Königl. Buchdrucker.	Riga	   1
Uti Kongl. tryckeriet å nyo uplagd, 1765.	Kongl tryckeriet å nyo	   1
Stockholm Tryckt i Kongl. Booktryckierijet hoos Sal. Wankifs Änckia.	Stockholm	   1
Stralsundiæ. Anno M DC LXXVII.	Stralsundiae anno m dc lxxvii	   1
Linkiöping, Tryckt af Ephraim Kämpe.	Linköping	   1
zu Riga Verteutscht und gedruckt Johann Georg Wilcken Königl. Buchdrucker.	Riga	   1
Stockholm, Gedruckt in der Königl. Buchdruckereij, bey Sel. Wankifs Witwen.	Stockholm	   1
Stockholm tryckt uti kongl. booktryckerijet, hoos sal. Wankijfs änckia.	Stockholm	   1
Im Jahr 1703.	Jahr	   1
I Stockholm, uti thet kongl. Tryckeriet uplagdt, Hos Salig Directeuren Joh. Henr. Werners Enkia, 1738.	Stockholm	   1
Stockholm, tryckt uti kongl. booktryckerijet, hoos sal. Wankijfs änckia.	Stockholm	   1
Reval, Gedruckt bey Christoff Brendeken, Gymn. Buchdr.	Tallinn	   1
Stockholm, Tryckt uti Kongl. Booktryckerijet, hoos Sahl. Wankifz Änkia.	Stockholm	   1
Stockholm Tryckt uti Kongl. Booktryckerijet, hos Sal. Wankijfs Änckia.	Stockholm	   1
Stade, Gedruckt bey Caspar Holwein.	Stade bey caspar holwein	   1
Stockholm Tryckt uti K.B. Sal. Niclas Wankijfs Tryckerij.	Stockholm	   1
Riga, Gedruckt bey Georg Matthias Nöller.	Riga	   1
Stockholm Tryckt hoos Niclas Wankijff, Kongl. Booktryckare.	Stockholm	   1
Stockholm, å nyo tryckt uti Kongl. Tryckeriet 1749.	Stockholm	   1
Stockholm, uti det Kongl. Tryckeriet uplagd. Åhr 1721.	Stockholm	   1
Stockholm, Vti det Kongl. Boktryckeriet vplagdt, Åhr 1722.	Stockholm	   1
Stockholm, Tryckt uti det Kongl. Tryckeriet, Åhr 1728.	Stockholm	   1
Stockholm, Tryckt uti Kongl. May:tz Booktryckerij, hoos Sal. Wankijfs Effterlefwerska.	Stockholm	   1
Stockholm Tryckt uti Kongl. Boktryckerijet, hoos S. Wankijfs Änckia.	Stockholm	   1
Riga, Gedruckt bey Georg Matthias Nöllern.	Riga	   1
Stockholm, tryckt uti Kongl. booktryckerijet, hoos sal. Wankijfs effterlefwerska.	Stockholm	   1
Verteutschet und Gedruckt, zu Riga, Von Johann Georg Wilcken, Königl. Buchdrucker.	Riga	   1
Stockholm tryckt uti kongl. booktryckerijet, hoos sal. Wankijfs effterlefwerska.	Stockholm	   1
Präntätty Nicolaus Wankifwin wainajan Tryckisä.	Nicolaus wankifwin wainajan tryckisä	   1
Stockholm Gedruckt in der K. B. Sel. Niclas Wankijfs Druckereij.	Stockholm	   1
Stockholm, tryckt uti det Kongl tryckeriet. 1726.	Stockholm	   1
Stockholm, å nyo uplagt hos Henr. Fougt, 1772. Huset N:o 104 på Stora Nygatan.	Stockholm	   1
Stockholm, Tryckt hoos Joh. Georg Eberdt.	Stockholm	   1
Stockholm, Tryckt uti K. B. Sahl. Niclas Wankijfs Tryckerij.	Stockholm	   1
Å nyo uplagd uti thet Kongl. tryckeriet, 1742.	å nyo thet kongl tryckeriet	   1
Stockholm uti Kongl. Tryckeriet å nyo uplagd, 1765.	Stockholm	   1
Stockholm Gedruckt in desz K. B. Sel. Niclas Wankijfs Druckerey.	Stockholm	   1
Stockholm Tryckt uti Kongl. Booktryckerijet hoos Sahl. Wankijfs Änckia.	Stockholm	   1
Stockholm, tryckt uti K. B. sal. Niclas Wankijfs tryckerij.	Stockholm	   1
Stockholm, Hos Joh. H. Werner, Kongl. Maj:t och Upsal. Acad. Boktr År 1715.	Stockholm upsal	   1
Stockholm, tryckt hos Lars Salvius, 1747	Stockholm	   1
Åbo, Tryckt af Johan Winter, Kongl. Booktryckiare åhr 1688.	Turku	   1
Verdeutscht Und Gedruckt zu Riga bey Johann Georg Wilcken, Königl. Buchdrucker.	Riga	   1
Verteutscht und gedruckt zu Riga, Durch Johann Georg Wilcken, Königl. Buchdrucker.	Riga	   1
Stockholm, gedruckt in der königl. Buchdr. bey Nic. Wankijfs hinterl. Wittwen.	Stockholm	   1
Stockholm, tryckt uti K. B. sal. Niclas Wankiffs tryckerij.	Stockholm	   1
Kiöbenhavn. Tryckt hos directeur Johan Fredrik Schultz, 1817.	Copenhagen	   1
Riga, 1797. Neu abgedruckt und zu bekommen bey Julius Conrad Daniel Müller, privilegirten Stadt-Buchdrucker.	Riga	   1
Stockholm, uti det Kongl. Tryckeriet uplagd, Hos Joh. Henr. Werner, Directeur öfwer alla Tryckerien i Riket. 1726.	Stockholm	   1
Malmö, Tryckt hoos Vitus Haberegger, Gen. Gouv. Booktr.	Malmö	   1
Linkiöping, tryckt af Ephraim Kämpe.	Linköping	   1
Stockholm, å nyo tryckt i kongl. tryckeriet, 1802.	Stockholm	   1
Stockholm, å nyo uplagt Hos Directeuren Pet. Momma. 1742.	Stockholm	   1
Stockholm, Tryckt hos Benjamin Gottlieb Schneider, Åhr 1737.	Stockholm	   1
Götheborg, tryckt och uplagd af Lars Wahlström. År 1791.	Gothenburg	   1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr i Stoorförstendömet Finland, och fins hos honom til kiöps.	Turku	   1
Tryckt hos P. Horrebow.	P horrebow	   1
Nürnberg verlegts Joh. Hoffmanns und Engelbert Streck 1702.	Nürnberg	   1
Tryckt i Åbo, af Johan Winter, Kongl. Booktr.	Turku	   1
[Sverige?] Anno 1734.	Sverige anno	   1
Örebro, tryckt hos Nils Magnus Lindh, 1798.	Örebro	   1
Tryckt i Åbo af Johan Winter, Kongl. Booktr.	Turku	   1
Malmö, Tryckt hoos Vitus Haberegger, Gen. Gouv. Bookt.	Malmö	   1
Stockholm, Tryckt aff Henrich Keyser, Kongl. och Ups. Acad. Booktryckare.	Stockholm	   1
Stockholm Gedruckt bey Niclas Wankijf, Königl. Buchdr.	Stockholm	   1
Stockholm Tryckt hoos Niclas Wankijf, Kongl. Booktryckiare.	Stockholm	   1
Turusa, Prändätty Johan Winterildä Cuningal:da Booktr:dä	Turku	   1
Tryckt i Åbo af Johan Winter, Kongl. Booktr. i Stoor-förstendömet Finland, Åhr 1682.	Turku	   1
Tryckt i Åbo aff Petro Hansonio, Åhr 1672.	Turku	   1
Stockholm, Tryckt hoos Niclas Wankiff, Kongl. Booktryckiare.	Stockholm	   1
Stockholm, å nyo uplagd, hos Johan H. Werner Kongl. Boktr. År 1708.	Stockholm	   1
Jetzo zu bekommen in Hamburg im gälden A, B, C.	Hamburg	   1
Tryckt i Åbo af Johan Winter, Kongl. Booktr. Åhr 1686.	Turku	   1
Stockholm, uti det Kongl. Tryckeriet, Hos Johan Henr. Werner, Directeur öfwer alla Tryckerien i Riket. Åhr 1726.	Stockholm	   1
Gedruckt zu Riga den 21. Aug: 1693. Von Johann Georg Wilcken, Königl. Buchdrucker.	Riga	   1
Riga, Druckts Johann Georg Wilcken, Königl. Buchdrucker, im jahr 1682.	Riga	   1
Tryckt i Åbo af Johan Winter, Kongl. Booktr. i Stoor-förstendömet Finland.	Turku	   1
Stockholm, gedruckt in der knigl. Buchdr. bey sehl. Wankifs Wittwe, durch Joh. H. Werner, 1702	Stockholm	   1
Åbo, Tryckt af Johan Winter, Kongl. Booktr. vthi Stoorförstendömet Finland.	Turku	   1
Åbo, Tryckt aff Johan Winter, Kongl. Booktryckare vthi Stoorförstendömet Finland.	Turku	   1
Åbo, Tryckt aff Johan Winter, Kongl. Booktryckare, Vthi Stoorförstendömet Finland.	Turku	   1
Åbo, Tryckt aff Johan Winter, Kongl. Booktrykiare vthi Stoorförstendömet Finland, Åhr 1687.	Turku	   1
Stuckholmis, Präntäis Niclas Wankijf, Cuningalinen Kirjanpainaja.	Stockholm	   1
Tryckt i Strengnäs Aff Zacharia Asp. A.o 1686.	Strängnäs	   1
Westeråhs, Tryckt af Boëtio Hagen, Kongl. Cons. oc [!] G. Booktryckare. Och fins hoos honom til kiöps.	Västerås	   1
Riga, Drukkt [!] es Heinrich Bessemesser, 1683.	Riga	   1
Åbo, Tryckt af Johan Winter, Kongl. Booktryckare, vthi Stoorförstendömet Finland.	Turku	   1
Stockholm, Vthi det Kongl. Tryckeriet.	Stockholm	   1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. Anno 1686.	Stockholm	   1
Prändätty Turusa Johan Winterildä, Cuning:da Booktr:dä Suures Ruhtinan Maasa Suomes.	Turku	   1
Stockholm tryckt hoos Niclas Wankijff kongl. booktr. anno 1685.	Stockholm	   1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr, och fins hoos honom til kiöps.	Turku	   1
Tryckt i Åbo, af Johan Winter, Kongl. Booktr. vthi Stoor-furstendömet Finland, Åhr 1682.	Turku	   1
På begärand omtrykt i Örebro, År 1778.	Örebro	   1
Riga, Tryckt hoos Johann Georg Wilcken, Kongl. Booktr. Anno 1688.	Riga	   1
Malmö, Tryckt hoos Vitus Haberegger, G. Gouv. Bookt.	Malmö	   1
Åbo, Tryckt af Johan Winter, Kongl. Booktryckiare Åhr 1686.	Turku	   1
Stockholm, Tryckt hoos Niclas Wankijf Kongl. Booktr.	Stockholm	   1
Linkiöping, Tryckt hoos Daniel Kämpe. Anno 1682.	Linköping	   1
Riga, Druckts Johann Georg Wilcken, Königlicher Buchdrucker im jahr 1682.	Riga	   1
Gedruckt im Jahr 1682.	Jahr	   1
Turusa Prändätty, Johan Winterildä Cuning:da Booktr:dä Suures Ruhtinan Maasa Suomes.	Turku	   1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Bookt.	Stockholm	   1
Linköping, Tryckt hoos Daniel Kämpe Anno 1685.	Linköping	   1
Linköping, i Kongl. Gymn. Boktryckeriet 1802.	Linköping	   1
Stockholm, å nyo uplagdt hos Henr. Fougt, 1772. Huset N:o 104 på Stora Nygatan.	Stockholm	   1
Stockholm tryckt hoos Niclas Wankijf, Kongl. booktr. Åhr 1681.	Stockholm	   1
Stockholm, Gedruckt bey Niclas Wankijff, Königl. Buchdr.	Stockholm	   1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. Åhr 1682.	Stockholm	   1
Prändätty Turusa, Johan Winterildä Kuning.da Booktr.dä Suures Ruhtinan Maasa Suomes, Wuonna 1681.	Turku	   1
Nu sedermera til Wederbörandernes så mycket bättre och beqwämligare vnderrättelse tryckt i Upsala af Johan Henric Werner, År 1710.	Uppsala	   1
Stockholm, Tryckt uti Kongl. Bokryckeriet.	Stockholm	   1
Stockholm, tryckt å nyo, uti Kongl. booktryckerijet, hos sal. Wankifs änckia. anno 1695.	Stockholm	   1
Upsala, Tryckt hos Johan Edman, Kongl. Acad. Boktryckare, År 1769.	Uppsala	   1
Tryckt i Kongl. Tryckeriet.	Kongl tryckeriet	   1
Strengnäs, Tryckt aff Zacharia Asp.	Strängnäs	   1
Wästeråhs, Tryckt af Boëtio Hagen, Kongl. Consist. och Gymn Booktryckare. Anno 1685.	Västerås	   1
Linkiöping, Tryckt hoos Daniel Kämpe Anno 1686.	Linköping	   1
Stockholm, Tryckt å nyo, uti Kongl. Booktryckerijet, hos Sal. Wankijfs Änckia Anno 1698.	Stockholm	   1
Wästeråhs, Tryckt af Boëtio Hagen, Kongl. Cons. och Gymn. Booktr.	Västerås	   1
Tryckt på Wijsingzöö aff Johann Kankel. Anno M DC LXXXV.	Wijsingzöö johann kankel anno m dc lxxxv	   1
Turusa Prändätty, Johan Winterildä Cuning:da Booktr:dä Suures Ruhtinan Maasa Suomes, Wuonna 1681.	Turku	   1
Tryckt i Stockholm hoos Niclas Wankijff, Kongl. Booktr.	Stockholm	   1
Turusa, Prändätty Johan Winterildä Cuning.da Booktr.dä Wuonna 1685.	Turku	   1
Stockholm, å nyo Tryckt i Kongl. Tryckeriet, 1790.	Stockholm	   1
Tryckt i Åbo, aff Johan Winter, Kongl. Booktr. vthi Stoorfurstendömet Finland, åhr 1681.	Turku	   1
Stockholm, Tryckt hoos Niclas Wankijff Kongl. Booktr. Ahr [!] 1681.	Stockholm	   1
Tryckt i Stockholm hoos Niclas Wankijff Kongl. Booktr.	Stockholm	   1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr.	Turku	   1
Tryckt i Stockholm, aff Niclas Wankijff, Kongl. Booktr.	Stockholm	   1
Malmö, Tryckt hoos Vitus Haberegger, Gen. Gouv. Bogtr.	Malmö	   1
Götheborg, tryckt hoos Larsz Lönbohm, åhr 1681.	Gothenburg	   1
Åbo, Tryckt aff Johan Winter, Kongl. Booktr. vthi Stoorfurstendömet Finland, Åhr 1681.	Turku	   1
Turusa, Prändätty Johan Winterildä, cuning. Booktr.	Turku	   1
Effter Order Skara, Tryckt hos Herm. A. Möller Kongl. Gymnas. Boktr.	Skara	   1
Riga, Gedrucckt, bey Johann Georg Wilcken, Königlicher Buchdrucker.	Riga	   1
Turusa, Prändätty, Johan Winterildä Cuning:da Booktr:dä Wuona 1684.	Turku	   1
Stockholm, å nyo tryckt i Kongl. tryckeriet, 1792.	Stockholm	   1
Linkiöping, Tryckt hoos Daniel Kämpe, åhr 1681.	Linköping	   1
Stockholm, tryckt hos Johan Georg Lange.	Stockholm	   1
Westeråhs, Tryckt aff Boëtio Hagen, Kongl. Cons. oc [!] G. Booktryckare, och fins hos honom til kiöps.	Västerås	   1
Stockholm, Tryckt å nyo uti Kongl. Boktrijckeriet hos Sal. Wankijfs Änckia.	Stockholm	   1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. 1684.	Stockholm	   1
Tryckt i Åbo aff Johan Winter, Kongl. Booktr. Åhr 1684.	Turku	   1
Tryckt å nyo uti K. B. Sal. Niclas Wankijffs Tryckerij. Åhr 1691.	å nyo k b sal niclas wankijffs tryckerij åhr	   1
Stockholm, Tryckt hoos Niclas Wankijff, Kongl. Booktr. åhr 1681.	Stockholm	   1
Tryckt uthi Kongl. Boktr. hoos sal. Wankijfs änkia.	Kongl boktr hoos sal wankijfs änkia	   1
Malmö Tryckt hoos Vitus Haberegger, Gen. Gouv. Booktr.	Malmö	   1
Tryckt i Linköping aff Daniel Kämpe, åhr 1664.	Linköping	   1
Stockholm, Tryckt aff Henrick Keyser, Kongl. Booktr.	Stockholm	   1
Tryckt i Linköpingh aff Daniel Kämpe, och finnes hoos honom til Kiöps.	Linköpingh daniel kämpe finnes hoos honom til kiöps	   1
[Stockholm] : [Kungl. tryckeriet]	Stockholm	   1
Tryckt i Linköpingh, aff Daniel Kämpe.	Linköpingh daniel kämpe	   1
Prändätty Turusa, Johan Winterildä.	Turku	   1
