original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Groth, Johan Abrahamsson	1734-83	Groth, Johan Abrahamsson (1734-1783)	1734	1783	   1
Andersson, Johan	1729-1802	Andersson, Johan (1729-1802)	1729	1802	   1
Printz, Georg	1721-94	Printz, Georg (1721-1794)	1721	1794	   1
Lidberg, Anders	1725-99	Lidberg, Anders (1725-1799)	1725	1799	   1
Dassau, Christofer Conrad	1717?-83	Dassau, Christofer Conrad (1717-1783)	1717	1783	   1
Pfeiffer, Johan August	1777-1842	Pfeiffer, Johan August (1777-1842)	1777	1842	   1
Helleday, Johan Hinric	1731-1805	Helleday, Johan Hinric (1731-1805)	1731	1805	   1
Söderling, Samuel af	1722-98	Söderling, Samuel Af (1722-1798)	1722	1798	   1
Warenberg, Olof	1737-84	Warenberg, Olof (1737-1784)	1737	1784	   1
Bergh, Laurens	1722-72	Bergh, Laurens (1722-1772)	1722	1772	   1
Vegesack, Conrad von	1730-1809	Vegesack, Conrad Von (1730-1809)	1730	1809	   1
Gyllenpalm, Jean Ulric	1734-1801	Gyllenpalm, Jean Ulric (1734-1801)	1734	1801	   1
Örnsköld, Carl Daniel	1726-1788	örnsköld, Carl Daniel (1726-1788)	1726	1788	   1
Ehrenbill, Ulric Gottlieb	1733-95	Ehrenbill, Ulric Gottlieb (1733-1795)	1733	1795	   1
Brant, Pehr Börje	1741-73	Brant, Pehr Börje (1741-1773)	1741	1773	   1
Lagerbjelke, Frans	1730-1787	Lagerbjelke, Frans (1730-1787)	1730	1787	   1
Gerdten, Johan Wilhelm von	1727-79	Gerdten, Johan Wilhelm Von (1727-1779)	1727	1779	   1
Pinello, Nils Emil	1729-1782	Pinello, Nils Emil (1729-1782)	1729	1782	   1
In de Betou, Johan	1703-89	In De Betou, Johan (1703-1789)	1703	1789	   1
Apiarie, Hans	1719-1796	Apiarie, Hans (1719-1796)	1719	1796	   1
Rotkirch, Wentzel Friedrich	1727-1814	Rotkirch, Wentzel Friedrich (1727-1814)	1727	1814	   1
Du Rietz, Anders Rudolf	1720-1792	Du Rietz, Anders Rudolf (1720-1792)	1720	1792	   1
Jungmarker, Daniel	1726-1772	Jungmarker, Daniel (1726-1772)	1726	1772	   1
Rappe, Christopher Johan	1719-76	Rappe, Christopher Johan (1719-1776)	1719	1776	   1
Gripenberg, Magnus Wilhelm	1724-94	Gripenberg, Magnus Wilhelm (1724-1794)	1724	1794	   1
Cederström, Claes	1726-78	Cederström, Claes (1726-1778)	1726	1778	   1
Wallin, Johan	?-1796	Wallin, Johan (NA-1796)	NA	1796	   1
Sparrschiöld, Eric Daniel	1737-91	Sparrschiöld, Eric Daniel (1737-1791)	1737	1791	   1
Malmerfeldt, Carl Fredric	1740-88	Malmerfeldt, Carl Fredric (1740-1788)	1740	1788	   1
Walltinsson, Bengt Adrian	1726-75	Walltinsson, Bengt Adrian (1726-1775)	1726	1775	   1
Frankenheim, Carl Natanael	1731-84	Frankenheim, Carl Natanael (1731-1784)	1731	1784	   1
Papé, Ernst	1717-1803	Papé, Ernst (1717-1803)	1717	1803	   1
Hambraeus, Olof	1722-1784	Hambraeus, Olof (1722-1784)	1722	1784	   1
Löhngren, Peter	1724-88	Löhngren, Peter (1724-1788)	1724	1788	   1
Hofman, Sven	ca 1716-1766	Hofman, Sven (1716-1766)	1716	1766	   1
Wettercrona, Elias	1716-81	Wettercrona, Elias (1716-1781)	1716	1781	   1
Stjernstedt, Lars	1731-1783	Stjernstedt, Lars (1731-1783)	1731	1783	   1
Leijonhufvud, Axel Gabriel	1717-1789	Leijonhufvud, Axel Gabriel (1717-1789)	1717	1789	   1
Torbiörnsson, Lars	1719-1786	Torbiörnsson, Lars (1719-1786)	1719	1786	   1
Gother, Engelbert	1708-75	Gother, Engelbert (1708-1775)	1708	1775	   1
Gother, Engelbert	1708-1775	Gother, Engelbert (1708-1775)	1708	1775	   1
Lilliehorn, Pehr	1729-1798	Lilliehorn, Pehr (1729-1798)	1729	1798	   1
Friesendorff, Fredric von	1707-70	Friesendorff, Fredric Von (1707-1770)	1707	1770	   1
König, Carl Henric	1726-1804	König, Carl Henric (1726-1804)	1726	1804	   1
Chais, Charles	1701-1788	Chais, Charles (1701-1788)	1701	1788	   1
Haartman, Gabriel Eric von	1757-1815	Haartman, Gabriel Eric Von (1757-1815)	1757	1815	   1
Gathenhielm, Anders	1714-1768	Gathenhielm, Anders (1714-1768)	1714	1768	   1
Valtinson, Jacob	1714-1774	Valtinson, Jacob (1714-1774)	1714	1774	   1
Schauw, Arvid	1711-1788	Schauw, Arvid (1711-1788)	1711	1788	   1
Kruuse, Johan Gideon	1725-91	Kruuse, Johan Gideon (1725-1791)	1725	1791	   1
Linnerhielm, Jonas	1730-83	Linnerhielm, Jonas (1730-1783)	1730	1783	   1
Starck, Carl Magnus	1735-84	Starck, Carl Magnus (1735-1784)	1735	1784	   1
Ljungfeldt, Abraham	1730-72	Ljungfeldt, Abraham (1730-1772)	1730	1772	   1
Jerlström, Carl Fredrik	1728-87	Jerlström, Carl Fredrik (1728-1787)	1728	1787	   1
Hirschheidt, Otto von	1726-1800	Hirschheidt, Otto Von (1726-1800)	1726	1800	   1
Odelstierna, Erik	1723-1805	Odelstierna, Erik (1723-1805)	1723	1805	   1
Lagerberg, Lars Herman	1736-1777	Lagerberg, Lars Herman (1736-1777)	1736	1777	   1
Hummerhielm, Pär	1710-79	Hummerhielm, Pär (1710-1779)	1710	1779	   1
Mannerhjerta, Bengt Adolf	1720-78	Mannerhjerta, Bengt Adolf (1720-1778)	1720	1778	   1
Duse, Samuel Johan	1721-1782	Duse, Samuel Johan (1721-1782)	1721	1782	   1
Segebaden, Carl Otto von	1718-95	Segebaden, Carl Otto Von (1718-1795)	1718	1795	   1
Stenfelt, Carl Reinhold	1738-1810	Stenfelt, Carl Reinhold (1738-1810)	1738	1810	   1
Rehbinder, Bernt Otto	1720-t.-1784	Rehbinder, Bernt Otto (1720-1784)	1720	1784	   1
König, Jacob Leonard	1728-1804	König, Jacob Leonard (1728-1804)	1728	1804	   1
Döbeln, Adolph Fredric von	1743-95	Döbeln, Adolph Fredric Von (1743-1795)	1743	1795	   1
Hallencreutz, Claes	1708-1783	Hallencreutz, Claes (1708-1783)	1708	1783	   1
Sorbon, Johan	1729-1791	Sorbon, Johan (1729-1791)	1729	1791	   1
Unger, Hans	1725-88	Unger, Hans (1725-1788)	1725	1788	   1
Höijer, Eric Georg	?-1775	Höijer, Eric Georg (NA-1775)	NA	1775	   1
Hysing, Georg	1725-73	Hysing, Georg (1725-1773)	1725	1773	   1
Häggström, Nathanael	1719-97	Häggström, Nathanael (1719-1797)	1719	1797	   1
Clason, Isaac	1710-72	Clason, Isaac (1710-1772)	1710	1772	   1
Neander, Håkan	1716-74	Neander, Håkan (1716-1774)	1716	1774	   1
Morian, Andreas Stephanus	1734-93	Morian, Andreas Stephanus (1734-1793)	1734	1793	   1
Gyllenhammar, Johan Gustaf	1718-72	Gyllenhammar, Johan Gustaf (1718-1772)	1718	1772	   1
Hernodh, Johan	1720-85	Hernodh, Johan (1720-1785)	1720	1785	   1
Lefebure, Jean Henri	1708-67	Lefebure, Jean Henri (1708-1767)	1708	1767	   1
Schönström, Johan Albrecht	1727-83	Schönström, Johan Albrecht (1727-1783)	1727	1783	   1
Köhler, Carl Fromhold von	1736-84	Köhler, Carl Fromhold Von (1736-1784)	1736	1784	   1
Leyonsteen, Georg Wilhelm	1714-74	Leyonsteen, Georg Wilhelm (1714-1774)	1714	1774	   1
Leyonhufwud, Carl Leonhard	1686-1743	Leyonhufwud, Carl Leonhard (1686-1743)	1686	1743	   1
Efwerling, Johan	?-1743	Efwerling, Johan (NA-1743)	NA	1743	   1
Saltza, Hugo Herman von	1726-1785	Saltza, Hugo Herman Von (1726-1785)	1726	1785	   1
Forssenius, Anders H	1706-1788	Forssenius, Anders H (1706-1788)	1706	1788	   1
Plomgren, Thomas	1702-54	Plomgren, Thomas (1702-1754)	1702	1754	   1
Aulaevill, Peter	1677-1757	Aulaevill, Peter (1677-1757)	1677	1757	   1
Fleming, Otto	1696-1778	Fleming, Otto (1696-1778)	1696	1778	   1
Hempel, Sören	1775-1844	Hempel, Sören (1775-1844)	1775	1844	   1
Jansenius, Petrus	1665-1715	Jansenius, Petrus (1665-1715)	1665	1715	   1
Pfeiff, Daniel Johan	1756-1812	Pfeiff, Daniel Johan (1756-1812)	1756	1812	   1
Rappe, Wilhelm	1750-1819	Rappe, Wilhelm (1750-1819)	1750	1819	   1
Gyllenstierna, Nils	1710-1791	Gyllenstierna, Nils (1710-1791)	1710	1791	   1
Christiernin, Johan	1711-87	Christiernin, Johan (1711-1787)	1711	1787	   1
Strandberg, Petter	1723-1756	Strandberg, Petter (1723-1756)	1723	1756	   1
Swedenstierna, Carl	1692-1763	Swedenstierna, Carl (1692-1763)	1692	1763	   1
Alanus, Jacob Abraham	1717-69	Alanus, Jacob Abraham (1717-1769)	1717	1769	   1
Kraak, Pehr Håkansson	?-1745	Kraak, Pehr Håkansson (NA-1745)	NA	1745	   1
Broocman, Carl Fredric	1707-61	Broocman, Carl Fredric (1707-1761)	1707	1761	   1
Neostadius, Johan	1700-t.	Neostadius, Johan (1700-NA)	1700	NA	   1
Hesselberg, Peter	1724-1803	Hesselberg, Peter (1724-1803)	1724	1803	   1
Ström, Eric Hindrichsson	1709-72	Ström, Eric Hindrichsson (1709-1772)	1709	1772	   1
Zetterberg, Anders	1746-1808	Zetterberg, Anders (1746-1808)	1746	1808	   1
Askergren, Carl Abraham	1740-e.96	Askergren, Carl Abraham (1740-1796)	1740	1796	   1
Sundqvist, Ernst Petter	1730-1802	Sundqvist, Ernst Petter (1730-1802)	1730	1802	   1
Pauli, Carl Christopher	1718-94	Pauli, Carl Christopher (1718-1794)	1718	1794	   1
Norstedt, Frantz Carl	1759-1813	Norstedt, Frantz Carl (1759-1813)	1759	1813	   1
Schildt, Johan Jacob	1741-81	Schildt, Johan Jacob (1741-1781)	1741	1781	   1
de Rogier, Gideon Herman	1738-1814	De Rogier, Gideon Herman (1738-1814)	1738	1814	   1
Segerström, Lars af	1745-1807	Segerström, Lars Af (1745-1807)	1745	1807	   1
Schönström, Peter	1682-1746	Schönström, Peter (1682-1746)	1682	1746	   1
Malmgren, Simon Magnus	1775-1839	Malmgren, Simon Magnus (1775-1839)	1775	1839	   1
Seldener, Jöns Henrik	1783-1859	Seldener, Jöns Henrik (1783-1859)	1783	1859	   1
Pfaler, Johan August von	1789-184?	Pfaler, Johan August Von (1789-NA)	1789	NA	   1
Carlson, Carl Magnus	1797-1842	Carlson, Carl Magnus (1797-1842)	1797	1842	   1
Lannes, James Ferdinand	1797-?	Lannes, James Ferdinand (1797-NA)	1797	NA	   1
Hörberg, Johan	1789-1837	Hörberg, Johan (1789-1837)	1789	1837	   1
Tullberg, Johan Wilhelm	1798-1869	Tullberg, Johan Wilhelm (1798-1869)	1798	1869	   1
Uggla, Carl Wilhelm	1786-1844	Uggla, Carl Wilhelm (1786-1844)	1786	1844	   1
Halseth, Gudbrand	1790-1839	Halseth, Gudbrand (1790-1839)	1790	1839	   1
Ortman, Ernst Adolf	1799-1853	Ortman, Ernst Adolf (1799-1853)	1799	1853	   1
Berglund, Carl Fredrik	?-1823	Berglund, Carl Fredrik (NA-1823)	NA	1823	   1
Lindeblad, Lars	1706?-1773	Lindeblad, Lars (1706-1773)	1706	1773	   1
Falck, Niclas	1727?-88	Falck, Niclas (1727-1788)	1727	1788	   1
Axmar, Pehr Olof	1759-1816	Axmar, Pehr Olof (1759-1816)	1759	1816	   1
Burchardi, Georg Gottlieb	ca 1700	Burchardi, Georg Gottlieb (1700-NA)	1700	NA	   1
Bexell, Justus Gabriel	1784-1865	Bexell, Justus Gabriel (1784-1865)	1784	1865	   1
Norrmann, Johannes	1786-1854	Norrmann, Johannes (1786-1854)	1786	1854	   1
Regnér, Adolph	1786-1852	Regnér, Adolph (1786-1852)	1786	1852	   1
Hambré, Carl Per Michael	1785-1824	Hambré, Carl Per Michael (1785-1824)	1785	1824	   1
Lindforss, Reinhold	1768-1835	Lindforss, Reinhold (1768-1835)	1768	1835	   1
Marquard, Johan Petter	1768?-1816	Marquard, Johan Petter (1768-1816)	1768	1816	   1
Krutmejer, David	1778-1854	Krutmejer, David (1778-1854)	1778	1854	   1
Thieme, Carl Traugott	1743-1802	Thieme, Carl Traugott (1743-1802)	1743	1802	   1
Löhr, Magnus Gabriel	1779-1837	Löhr, Magnus Gabriel (1779-1837)	1779	1837	   1
Wadman, Carl Jacob	1779-?	Wadman, Carl Jacob (1779-NA)	1779	NA	   1
Rawert, Jørgen Henrik	1751-1823	Rawert, Jørgen Henrik (1751-1823)	1751	1823	   1
Londicer, Georg Wilhelm	1745-1804	Londicer, Georg Wilhelm (1745-1804)	1745	1804	   1
Ekmanson, Johan Samuel	1760-?	Ekmanson, Johan Samuel (1760-NA)	1760	NA	   1
Svanholm, Anna Kajsa	?-1791	Svanholm, Anna Kajsa (NA-1791)	NA	1791	   1
Pettersson, Magnus	1727-1791	Pettersson, Magnus (1727-1791)	1727	1791	   1
Holmerus, Adolph Elias	?-1800	Holmerus, Adolph Elias (NA-1800)	NA	1800	   1
Runemark, Henric Gustaf	1741-96	Runemark, Henric Gustaf (1741-1796)	1741	1796	   1
Richter, Hans Christoffer	1755/56-1829	Richter, Hans Christoffer (1755-1829)	1755	1829	   1
Moritz, Johan Christian	1786-1868	Moritz, Johan Christian (1786-1868)	1786	1868	   1
Berlin, Magnus	1749-1822	Berlin, Magnus (1749-1822)	1749	1822	   1
Lynar, Heinrich Casimir Gottlob von	1748-1796	Lynar, Heinrich Casimir Gottlob Von (1748-1796)	1748	1796	   1
Norman, Johan	1796-1840	Norman, Johan (1796-1840)	1796	1840	   1
Wingård, Johan	1738-1818	Wingård, Johan (1738-1818)	1738	1818	   1
Anthonson, Johan Reinhold	1794-1820	Anthonson, Johan Reinhold (1794-1820)	1794	1820	   1
Lincke, Fredric Albrecht	1783-1863	Lincke, Fredric Albrecht (1783-1863)	1783	1863	   1
Wurmb, Friedrich Christopher	1730-88	Wurmb, Friedrich Christopher (1730-1788)	1730	1788	   1
Tengvall, Georg Richard	1793-1858	Tengvall, Georg Richard (1793-1858)	1793	1858	   1
De la Roche-yon, Jean Grossaint	1713?-69	De La Roche-yon, Jean Grossaint (1713-1769)	1713	1769	   1
Granström, Lauritz Fredrik	1783-1850	Granström, Lauritz Fredrik (1783-1850)	1783	1850	   1
Bonnier, Adolph	1806-67	Bonnier, Adolph (1806-1867)	1806	1867	   1
Belfrage, Johan Leonard	1800-53	Belfrage, Johan Leonard (1800-1853)	1800	1853	   1
Kleberg, Johan Wilhelm	1805-76	Kleberg, Johan Wilhelm (1805-1876)	1805	1876	   1
Cleve, Cecilia	1756?-1819	Cleve, Cecilia (1756-1819)	1756	1819	   1
Diokles Karystios	300-t. f.Kr.	Karystios, Diokles (300-NA)	300	NA	   1
Regius, Henricus	1598-1679	Regius, Henricus (1598-1679)	1598	1679	   1
Lange, Christian Johann	1655-1701	Lange, Christian Johann (1655-1701)	1655	1701	   1
Ekman, Nils Magnus	1736-1802	Ekman, Nils Magnus (1736-1802)	1736	1802	   1
Hasselgren, Lars Christoffer	1780-1848	Hasselgren, Lars Christoffer (1780-1848)	1780	1848	   1
Siöblad, Erik	1647-1725	Siöblad, Erik (1647-1725)	1647	1725	   1
Warmholtz, Françoise Marguerite	1711-1789	Warmholtz, Françoise Marguerite (1711-1789)	1711	1789	   1
Manthey, Johan Daniel Timotheus	1771-1831	Manthey, Johan Daniel Timotheus (1771-1831)	1771	1831	   1
Sneedorff, Frederik	1761-92	Sneedorff, Frederik (1761-1792)	1761	1792	   1
Schimmelmann, Ernst Heinrich	1747-1831	Schimmelmann, Ernst Heinrich (1747-1831)	1747	1831	   1
Canning, George	1770-1827	Canning, George (1770-1827)	1770	1827	   1
Werning, Knud Rold	?-1820	Werning, Knud Rold (NA-1820)	NA	1820	   1
Franc, Ulric Gustaf	1736-1811	Franc, Ulric Gustaf (1736-1811)	1736	1811	   1
Meijerfeldt, Johan August	1725-1800	Meijerfeldt, Johan August (1725-1800)	1725	1800	   1
Hesselius, Johan Petter	1769-1822	Hesselius, Johan Petter (1769-1822)	1769	1822	   1
Brant, Johan Ludvig	1756-1814	Brant, Johan Ludvig (1756-1814)	1756	1814	   1
Adlercreutz, Carl Johan	1757-1815	Adlercreutz, Carl Johan (1757-1815)	1757	1815	   1
Cronstedt, Carl Olof	1756-1820	Cronstedt, Carl Olof (1756-1820)	1756	1820	   1
Durietz, Carl Jakob	1765-1838	Durietz, Carl Jakob (1765-1838)	1765	1838	   1
Båth, Johan Gabriel	1784-1816	Båth, Johan Gabriel (1784-1816)	1784	1816	   1
Schoultz, Carl Gustaf von	1776-1841	Schoultz, Carl Gustaf Von (1776-1841)	1776	1841	   1
Klercker, Carl Nathanael af	1734-1817	Klercker, Carl Nathanael Af (1734-1817)	1734	1817	   1
Hjelmstjerna, Claes Leonard	1742-1810	Hjelmstjerna, Claes Leonard (1742-1810)	1742	1810	   1
Lantingshausen, Jakob Albrekt von	1699-1769	Lantingshausen, Jakob Albrekt Von (1699-1769)	1699	1769	   1
Trojel, Frans Wilhelm	1746-1819	Trojel, Frans Wilhelm (1746-1819)	1746	1819	   1
Nansen, Hans Leierdahl	1764-1821	Nansen, Hans Leierdahl (1764-1821)	1764	1821	   1
Fredrik	1768-1839	Fredrik,  (1768-1839)	1768	1839	   1
Buxhoevden, Friedrich Wilhelm von	1750-1811	Buxhoevden, Friedrich Wilhelm Von (1750-1811)	1750	1811	   1
Bildt, Knut Reinhold	1751-1818?	Bildt, Knut Reinhold (1751-1818)	1751	1818	   1
Moreau, Jacob Nicolas	1717-1803	Moreau, Jacob Nicolas (1717-1803)	1717	1803	   1
Palmqvist, Johan	1668-1716	Palmqvist, Johan (1668-1716)	1668	1716	   1
August	1670-1733	August,  (1670-1733)	1670	1733	   1
Ehrenschantz, Gerhard	1663-1703	Ehrenschantz, Gerhard (1663-1703)	1663	1703	   1
Olthof, Adolph Friedrich von	1718-93	Olthof, Adolph Friedrich Von (1718-1793)	1718	1793	   1
Siede, Johann Christian	1765-1806	Siede, Johann Christian (1765-1806)	1765	1806	   1
Calzabigi, Raniero de	1714-1795	Calzabigi, Raniero De (1714-1795)	1714	1795	   1
Pixérécourt, René Charles Guilbert de	1773-1844	Pixérécourt, René Charles Guilbert De (1773-1844)	1773	1844	   1
Sedaine de Sarcy, Jean François	1762-?	Sedaine De Sarcy, Jean François (1762-NA)	1762	NA	   1
Guillemain, Charles Jacob	1750-99	Guillemain, Charles Jacob (1750-1799)	1750	1799	   1
Wolff, Pius Alexander	1782-1828	Wolff, Pius Alexander (1782-1828)	1782	1828	   1
Wolff, Oscar Ludwig Bernhard	1799-1851	Wolff, Oscar Ludwig Bernhard (1799-1851)	1799	1851	   1
Stegmayer, Matthias	1771-1820	Stegmayer, Matthias (1771-1820)	1771	1820	   1
Saurin, Bernard Joseph	1706-81	Saurin, Bernard Joseph (1706-1781)	1706	1781	   1
Rossi, Gaetano	1774-1855	Rossi, Gaetano (1774-1855)	1774	1855	   1
Romagnesi, Jean Antoine	1690-1742	Romagnesi, Jean Antoine (1690-1742)	1690	1742	   1
Pradon, Nicolas	1632-1698	Pradon, Nicolas (1632-1698)	1632	1698	   1
Mosengeil, Friedrich	1773-1839	Mosengeil, Friedrich (1773-1839)	1773	1839	   1
Moissy, Alexandre Guillaume Mouslier de	1712-1777	Moissy, Alexandre Guillaume Mouslier De (1712-1777)	1712	1777	   1
Wivet, Frederik Wilhelm	1728-1790	Wivet, Frederik Wilhelm (1728-1790)	1728	1790	   1
Schröder, Friedrich Ludwig	1744-1816	Schröder, Friedrich Ludwig (1744-1816)	1744	1816	   1
Schlegel, Johann Elias	1719-1749	Schlegel, Johann Elias (1719-1749)	1719	1749	   1
Du Roullet, François Louis Gand Lebland	1716-1786	Du Roullet, François Louis Gand Lebland (1716-1786)	1716	1786	   1
Dancourt, L. H	1725?-1801	Dancourt, L H (1725-1801)	1725	1801	   1
Killigrew, William	1606-1695	Killigrew, William (1606-1695)	1606	1695	   1
Roger, Jean François	1776-1842	Roger, Jean François (1776-1842)	1776	1842	   1
Favières, Edmond Guillaume François de	1755-1837	Favières, Edmond Guillaume François De (1755-1837)	1755	1837	   1
Guy, Jean Henri	1765-1835?	Guy, Jean Henri (1765-1835)	1765	1835	   1
Laujon, Pierre	1727-1811	Laujon, Pierre (1727-1811)	1727	1811	   1
La Chaussée, Pierre Claude Nivelle de	1692-1754	La Chaussée, Pierre Claude Nivelle De (1692-1754)	1692	1754	   1
Soden, Julius von	1754-1831	Soden, Julius Von (1754-1831)	1754	1831	   1
Collalto, Antonio Matteucci	1717-78	Collalto, Antonio Matteucci (1717-1778)	1717	1778	   1
Allainval, Léonor Jean Christine Soulas d'	1700-1753	Allainval, Léonor Jean Christine Soulas D' (1700-1753)	1700	1753	   1
La Motte, Antoine Houdar de	1672-1731	La Motte, Antoine Houdar De (1672-1731)	1672	1731	   1
Marivaux, Pierre Carlet de Chamblain de	1688-1763	Marivaux, Pierre Carlet De Chamblain De (1688-1763)	1688	1763	   1
Lillo, George	1693-1739	Lillo, George (1693-1739)	1693	1739	   1
Leboeuf, Jean Joseph	?-1799	Leboeuf, Jean Joseph (NA-1799)	NA	1799	   1
Jacobi, Johann Georg	1740-1814	Jacobi, Johann Georg (1740-1814)	1740	1814	   1
Hoffman, François Benoît	1760-1828	Hoffman, François Benoît (1760-1828)	1760	1828	   1
Fouqué, Friedrich de la Motte	1777-1843	Fouqué, Friedrich De La Motte (1777-1843)	1777	1843	   1
Favart, Marie Justine Benoîte	1727-72	Favart, Marie Justine Benoîte (1727-1772)	1727	1772	   1
Fallet, Nicolas	1753-1801	Fallet, Nicolas (1753-1801)	1753	1801	   1
Cumberland, Richard	1732-1811	Cumberland, Richard (1732-1811)	1732	1811	   1
Creuzé de Lesser, Augustin François	1771-1839	Creuzé De Lesser, Augustin François (1771-1839)	1771	1839	   1
Clément, Pierre	1707-67	Clément, Pierre (1707-1767)	1707	1767	   1
Carmontelle, Louis Carrogis	1717-1806	Carmontelle, Louis Carrogis (1717-1806)	1717	1806	   1
Campistron, Jean-Galbert de	1656-1723	Campistron, Jean-galbert De (1656-1723)	1656	1723	   1
Bernard, Pierre-Joseph	1708?-1775	Bernard, Pierre-joseph (1708-1775)	1708	1775	   1
Andrieux, François Guillaume Jean Stanislas	1759-1833	Andrieux, François Guillaume Jean Stanislas (1759-1833)	1759	1833	   1
Le Metel, Antoine d'Ouville	1589?-1655?	Le Metel, Antoine D'ouville (1589-1655)	1589	1655	   1
Rosimond, Claude La Rose de	?-1686	Rosimond, Claude La Rose De (NA-1686)	NA	1686	   1
Pujoulx, Jean Baptiste	1762-1821	Pujoulx, Jean Baptiste (1762-1821)	1762	1821	   1
Federico, Gennaro Antonio	1700-t.	Federico, Gennaro Antonio (1700-NA)	1700	NA	   1
Puységur, Armand Marc Jacques de Chastenet de	1751-1825	Puységur, Armand Marc Jacques De Chastenet De (1751-1825)	1751	1825	   1
Kratter, Franz	1758-1830	Kratter, Franz (1758-1830)	1758	1830	   1
Dubois, Jean Baptiste	1778-?	Dubois, Jean Baptiste (1778-NA)	1778	NA	   1
Steigentesch, August von	1744-1826	Steigentesch, August Von (1744-1826)	1744	1826	   1
Iffland, August Wilhelm	1759-1814	Iffland, August Wilhelm (1759-1814)	1759	1814	   1
Huber, Franz Xaver	1755-1814	Huber, Franz Xaver (1755-1814)	1755	1814	   1
Fabre d'Eglantine, Philippe François Nazaire	1755-94	Fabre D'eglantine, Philippe François Nazaire (1755-1794)	1755	1794	   1
Candeille, Amélie Julie	1767-1834	Candeille, Amélie Julie (1767-1834)	1767	1834	   1
Brandes, Johann Christian	1735-1799	Brandes, Johann Christian (1735-1799)	1735	1799	   1
Ayrenhoff, Cornelius von	1733-1819	Ayrenhoff, Cornelius Von (1733-1819)	1733	1819	   1
Lemonnier, Pierre-René	1731-1796	Lemonnier, Pierre-rené (1731-1796)	1731	1796	   1
Lalli, Domenico	1679-1741	Lalli, Domenico (1679-1741)	1679	1741	   1
Brauner, Birger Johan	1722-1769	Brauner, Birger Johan (1722-1769)	1722	1769	   1
Koskull, Clas Ulrik	1792-1863	Koskull, Clas Ulrik (1792-1863)	1792	1863	   1
La Salle d'Offémont, Adrien-Nicolas Piédefer de	1734-1818	La Salle D'offémont, Adrien-nicolas Piédefer De (1734-1818)	1734	1818	   1
Peterson, Johan	1748-1822	Peterson, Johan (1748-1822)	1748	1822	   1
Lilljestjelke, Erik Reinhold	1775-1806	Lilljestjelke, Erik Reinhold (1775-1806)	1775	1806	   1
Hèle, Thomas Hales d'	1740?-1780	Hèle, Thomas Hales D' (1740-1780)	1740	1780	   1
Arnault, Antoine Vincent	1766-1834	Arnault, Antoine Vincent (1766-1834)	1766	1834	   1
Cérou, Pierre	1709-1797/8	Cérou, Pierre (1709-NA)	1709	NA	   1
Hensler, Carl Friedrich	1761-1825	Hensler, Carl Friedrich (1761-1825)	1761	1825	   1
Dupaty, Louis Emmanuel Félicité Charles Mercier	1775-185- 1	Dupaty, Louis Emmanuel Félicité Charles Mercier (1775-NA)	1775	NA	   1
Collin d'Harleville, Jean François	1755-1806	Collin D'harleville, Jean François (1755-1806)	1755	1806	   1
Belloy, Pierre Laurent de	1727-1775	Belloy, Pierre Laurent De (1727-1775)	1727	1775	   1
Audinot, Nicolas Médard	1732-1801	Audinot, Nicolas Médard (1732-1801)	1732	1801	   1
Tiedge, Christoph August	1752-1841	Tiedge, Christoph August (1752-1841)	1752	1841	   1
Pape, Ernst Ferdinand	1680-1743	Pape, Ernst Ferdinand (1680-1743)	1680	1743	   1
Chamfort, Sébastien-Roch-Nicolas de	1741-1794	Chamfort, Sébastien-roch-nicolas De (1741-1794)	1741	1794	   1
Noverre, Jean Georges	1727-1810	Noverre, Jean Georges (1727-1810)	1727	1810	   1
Didelot, Charles-Louis	1767-1838	Didelot, Charles-louis (1767-1838)	1767	1838	   1
Horschelt, Friedrich	1793-1876	Horschelt, Friedrich (1793-1876)	1793	1876	   1
Aumer, Jean	1774-?	Aumer, Jean (1774-NA)	1774	NA	   1
Paban, Louis	?-1824	Paban, Louis (1804-1824)	NA	NA	   1
Arnould, Jean François Mussot	1743-95	Arnould, Jean François Mussot (1743-1795)	1743	1795	   1
Stauden, Christoffer von	1789?-1824?	Stauden, Christoffer Von (1789-1824)	1789	1824	   1
Svedér, Johan Fredrik	1792-1833	Svedér, Johan Fredrik (1792-1833)	1792	1833	   1
Stadenberg, Claës Wilhelm	1805-1887	Stadenberg, Claës Wilhelm (1805-1887)	1805	1887	   1
Pitra, Louis Guillaume	1736-1818	Pitra, Louis Guillaume (1736-1818)	1736	1818	   1
Sjövall, Erasmus Peter	1803-34	Sjövall, Erasmus Peter (1803-1834)	1803	1834	   1
Holthusen, Carl Gustaf von	1749-1818	Holthusen, Carl Gustaf Von (1749-1818)	1749	1818	   1
Olthoff, Christian von	1697-1759	Olthoff, Christian Von (1697-1759)	1697	1759	   1
Sessa, Karl Boromäus Alexander	1786-1813	Sessa, Karl Boromäus Alexander (1786-1813)	1786	1813	   1
Strussenfelt, Michaël	1770-1837	Strussenfelt, Michaël (1770-1837)	1770	1837	   1
Poinsinet, Antoine Alexandre Henri	1735-1769	Poinsinet, Antoine Alexandre Henri (1735-1769)	1735	1769	   1
Möller, Heinrich Ferdinand	1745-1798	Möller, Heinrich Ferdinand (1745-1798)	1745	1798	   1
Sparrschöld, Nils Birger	1763-1830	Sparrschöld, Nils Birger (1763-1830)	1763	1830	   1
