author	author_gender	Count
De Frese, Otto Henric (1720-1794)	ambiguous	   1
De Geer, Carl Fredrik (1860-1931)	ambiguous	   1
De Geer, Charles (1720-1778)	ambiguous	   1
De Geer, Gerard (1858-1943)	ambiguous	   1
De Geer, Jakob (1899-1983)	male	   1
De Geer, Louis (1818-1896)	ambiguous	   2
De La Roche, Mazo (1879-1961)	female	   1
De Laval, Karl Gustaf Patrik	male	   2
De Maré, Eric	ambiguous	   1
De Polnay, Peter	NA	   1
De Vylder, Ludvig (1871-1944)	male	   1
De Weille, Benny	ambiguous	   1
Decaux, étienne	NA	   1
Decken, Auguste V Der	ambiguous	   1
Deeping, Warwick	male	   1
Defoe, Daniel (1661-1731)	ambiguous	   2
Degerman, Allan (1901-1980)	ambiguous	   1
Dehn, Christian	ambiguous	   1
Dekobra, Maurice	ambiguous	   1
Deledda, Grazia (1871-1936)	female	   1
Deleen, Carl Erik (1767-1850)	ambiguous	   1
Delitzsch, Franz (1813-1890)	NA	   1
Dell, Ethel M	female	   2
Delldén, Carl Olof (1800-1854)	ambiguous	   3
Dellhora, Guillermo	ambiguous	   1
Dellwik, Carl Axel	ambiguous	   2
Delmont, Joseph	ambiguous	   1
Delolme, J L	NA	   1
Delphin, Theodor	male	   1
Demer, Bent	ambiguous	   1
Deming, Richard	ambiguous	   1
Demitz, Gösta (1893-NA)	NA	   1
Demosch, Matthias (1600-NA)	male	   1
Demoustier, Charles Albert (1760-1801)	ambiguous	   3
Dencker, S A	NA	   1
Denckner, Margareta	NA	   1
Denell, Jöns Henric (1749-1814)	male	   2
Dent, Arthur (1607-NA)	NA	   1
Denward, Victor	ambiguous	   1
Des Cars, Guy (1911-1993)	ambiguous	   1
Des Pepliers, J Robert	ambiguous	   1
Desbrière, Edouard	male	   1
Descamps, Jean Baptiste (1706-1791)	ambiguous	   1
Deschamps, Philippe	NA	   1
Desfeuilles, André	NA	   1
Despagnet, François	NA	   1
Dibelius, Martin (1883-1947)	ambiguous	   1
Dickens, Charles (1812-1870)	ambiguous	   5
Dickens, Monica	ambiguous	   1
Dickinson, Emily (1830-1886)	ambiguous	   1
Dickinson, Mac Conan	ambiguous	   1
Dickinsson, Mac Conan	ambiguous	   1
Dickson, Harald (1912-1993)	male	   1
Dickson, Robert (1843-NA)	ambiguous	   1
Diehl, Robert	ambiguous	   1
Diesterweg, Adolph (1790-1866)	ambiguous	   1
Dieterichs, Joachim Friedrich Christian (1792-1858)	ambiguous	   1
Dietrichson, Lorentz (1834-1917)	NA	   3
Dijk, L C D Van	ambiguous	   1
Diktonius, Elmer (1896-1961)	NA	   1
Dilbeck, Tommy	ambiguous	   1
Dillberg, Gustaf (1858-1934)	male	   2
Dillenbeck, Juney (1919-NA)	ambiguous	   1
Diller, Angela	ambiguous	   1
Dillner, Elisabet	female	   1
Dillner, Göran (1832-1906)	NA	   1
Dillner, Johan	ambiguous	   1
Dinesen, Marie	ambiguous	   1
Dircks, Lili Amelie Margareta	NA	   1
Disney, Dorothy Cameron	ambiguous	   1
Disney, Walt (1901-1966)	NA	   1
Disqué, Ludvig	male	   1
Diurman, Peter P (1700-NA)	NA	   1
Dixelius, Hildur (1879-1969)	NA	   1
Dixelius, Olof (1923-NA)	NA	   1
Dixon, A C	NA	   1
Dixon, Rex	NA	   1
Djurberg, Daniel (1744-1834)	ambiguous	   3
Djurle, O A:son	NA	   1
Dobree, C T	NA	   1
Dodd, John	NA	   1
Dodge, Mary Mapes (1830-1905)	ambiguous	   1
Dodsley, Robert (1703-1764)	ambiguous	   1
Doelle, Franz (1883-1965)	NA	   1
Dofsén, Erik Olof	ambiguous	   1
Dogmatus, 	NA	   1
Dolezal, Erich	NA	   1
Donner, Anders Severin	NA	   1
Donner, H w	NA	   1
Donner, Otto (1835-1909)	ambiguous	   1
Dorat, Claude Joseph (1734-1780)	ambiguous	   1
Dornseiff, Franz	NA	   1
Dorotea, Sofia (1666-1726)	NA	   1
Dorvigny, Louis Archambault (1742-1812)	ambiguous	   1
Dos Passos, John (1896-1970)	NA	   2
Dostojevskij, Fjodor (1821-1881)	male	   1
Dovertie, Georg (1862-1929)	ambiguous	   1
Dowding, G	NA	   1
Doyle, Arthur Conan (1859-1930)	male	   1
Drachmann, Holger (1846-1908)	male	   1
Drake Af Hagelsrum, Gustaf	male	   1
Drake, Ervin	ambiguous	   1
Dreyer, Johann Carl Heinrich	ambiguous	   1
Dreyfus, Ludwig Arthur	male	   1
Drömmare, Per	NA	   1
Drotty, Friedrich	male	   1
Droz, Gustave	NA	   1
Dryander, Jonas Johansson (1670-1707)	male	   1
Drysdale, George	ambiguous	   1
Drysén, Johan Albert (1826-1881)	ambiguous	   1
Drysén, Per Samuel (1760-1818)	NA	   1
Du Maurier, Daphne (1907-1989)	NA	   2
Du Rietz, Dag	male	   1
Du Rietz, G Einar (1895-1967)	NA	   2
Dubb, Paul Johan Christofer	ambiguous	   1
Düben, Gustaf Von (1822-1892)	ambiguous	   1
Duboc, Julius	NA	   1
Duchartre, Pierre-louis	NA	   1
Duchesne, Rafael	ambiguous	   1
Ducray-duminil, François Guillaume (1761-1819)	male	   2
Dufwa, E W	NA	   1
Duggan, Anne S	ambiguous	   1
Duhamel, Georges (1884-1966)	NA	   1
Duif, Abraham	ambiguous	   1
Dumas, Alexandre (1802-1870)	ambiguous	   5
Dumas, Alexandre (1824-1895)	ambiguous	   1
Dumrath, Oskar Heinrich (1844-1929)	male	   1
Dunckel, Dorothea (1799-1878)	NA	   2
Dunér, Arthur	NA	   1
Dunér, Nils Christoffer (1839-1914)	male	   1
Dunge, John	NA	   1
Dunn, J Allan (1872-NA)	ambiguous	   1
Dunsdorfs, Edgars (1904-2002)	ambiguous	   1
Dupaty, Charles-marguerite-jean-baptiste Mercier (1746-1788)	ambiguous	   1
Duprat, François Antoine	ambiguous	   1
Duraeus, Samuel (1718-1789)	NA	   1
Duræus, Samuel (1718-1789)	NA	   1
Durand, Frédéric	NA	   1
Durango, Sigfrid	NA	   1
Durbec, Joseph Antoine	ambiguous	   1
Durgé, Ivar	NA	   1
Durgé, Sven	NA	   1
Durian, Wolf	male	   1
Düring, Ingemar (1903-1984)	male	   1
Dusch, Johann Jacob (1725-1787)	ambiguous	   1
Duse, Samuel August	ambiguous	   1
Dusén, Per (1855-1926)	NA	   2
Duvoisin, Roger (1904-NA)	NA	   1
Dwyer, James Francis	ambiguous	   1
Dybdahl, P	NA	   1
Dybeck, Karl Wilhelm	NA	   1
Dyhlén, G	NA	   1
Dymling, Carl (1880-1950)	ambiguous	   1
Dymling, Carl Anders (1898-1961)	ambiguous	   1
Dziadulewicz, Stanislaw	male	   1
Dzimski, C W	NA	   1
Earle, Frank S	ambiguous	   1
Eaton, Annette Hawkins	NA	   1
Ebbe, Axel (1868-1941)	NA	   1
Ebbmar, Gustav	NA	   1
Ebenhard, Alfred (1897-NA)	NA	   2
Eberstein, Carl Christian (1794-1858)	ambiguous	   1
Ebner-eschenbach, Marie Von (1830-1916)	ambiguous	   1
Echstedt, Elias Von (1766-1814)	ambiguous	   1
Eckerberg, Carl Gustaf	ambiguous	   1
Eckerbo, Anders Konrad	male	   1
Eckerbom, Sten (1888-NA)	NA	   1
Eckhoff, Märta (1878-1970)	NA	   1
Eckhoff, Per Emil Cornelius	ambiguous	   1
Eckstein, Regner	male	   1
Edberg, Rolf (1912-1997)	NA	   1
Edén, Nils (1871-1945)	male	   1
Edenius, Jordan Nilsson (1624-1666)	ambiguous	   1
Edenmark, Eric (1903-1973)	ambiguous	   1
éder, Denes Franz	NA	   1
Edestrand, Signild (1874-NA)	female	   1
Edfelt, Bo Johannes	ambiguous	   1
Edfelt, Johannes (1904-1997)	male	   1
Edgar, Morton	ambiguous	   1
Edgren, Hjalmar (1840-1903)	male	   2
Edgren, Johan Gustaf	ambiguous	   1
Edholm, Edv	male	   1
Edholm, Erik Af	ambiguous	   1
Edholm, Per	NA	   1
Edin, H	NA	   2
Edin, Karl Arvid	NA	   1
Edler, Nils Arvid	male	   1
Edler, Per (1878-1965)	NA	   2
Edlund, Erik (1819-1888)	ambiguous	   3
Edlund, Frans Gustaf Agaton	male	   1
Edlund, Lars (1922-2013)	NA	   1
Edlund, Mårten (1913-1987)	NA	   1
Edman, Johan (NA-1791)	ambiguous	   2
Edman, Johan Eric (1765-1814)	ambiguous	   1
Edmar, Birger (1901-1995)	NA	   2
Edmark, G H	NA	   1
Edquist, Carl (1870-1948)	ambiguous	   2
Edquist, Märta (1878-1960)	NA	   1
Edstam, Nils	male	   1
Edström, Enzio (1854-1926)	male	   1
Edström, Mauritz (1927-1987)	male	   2
Edwall, Pehr	male	   1
Edwards, O	NA	   1
Edwin, Moung	NA	   1
Edwin, Rune	ambiguous	   1
Efvergren, Carl (1881-1941)	ambiguous	   1
Egard, Carl G	ambiguous	   1
Eggar, Marie-louise	female	   1
Eggertz, Carl Magnus Uno (1841-1908)	ambiguous	   1
Eglītis, Andrejs (1912-2006)	male	   1
Ehinger, Alvar Johannes	male	   1
Ehnberg, Christian	ambiguous	   1
Ehnmark, Elof Einar Jacob	male	   1
Ehrenberg, Rud	male	   1
Ehrencron-kidde, Astrid (1874-1960)	female	   2
Ehrenstråle, David (1695-1769)	ambiguous	   1
Ehrenström, Johan Albrecht (1762-1847)	ambiguous	   1
Ehrensvärd, Carl August (1745-1800)	ambiguous	   1
Ehrensvärd, Gustaf Johan (1746-1783)	ambiguous	   1
Ehrenzon, M	NA	   1
Ehrnberg, Gösta	NA	   1
Ehrnrooth-forstén, Ulli (1906-NA)	NA	   1
Ehrnrooth, Gösta	NA	   1
Eich, Günter (1907-1972)	NA	   1
Eichhorn, Christoffer (1837-1889)	male	   4
Eichhorn, Johann Gottfried (1752-1827)	ambiguous	   1
Eichstädt, Christian Carl Fredrik	ambiguous	   2
Eichstaedt, Lorenz (1596-1660)	NA	   1
Eidem, Evert	NA	   1
Eiding, Gustav	NA	   2
Einarsson, Halfdán	NA	   1
Eisen, Gustav (1847-1940)	NA	   2
Eisen, Matthias Johann	ambiguous	   1
Eitner, Martha	ambiguous	   1
Ejder, Bertil (1916-2005)	NA	   1
Ejderby, Fritz (1907-1995)	male	   1
Eje, Anders (1880-1951)	NA	   3
Ek, Arvid	NA	   1
Ek, David	ambiguous	   1
Ek, Elon	ambiguous	   1
Ek, Johan Gustaf (1808-1862)	ambiguous	   1
Ek, Sverker (1887-1981)	male	   2
Ekberg, Anna	ambiguous	   1
Ekberg, C	NA	   1
Ekberg, Fredrik R (1837-NA)	male	   1
Ekblom, Adolf Edvin	male	   1
Ekblom, Einar	NA	   1
Ekblom, Richard (1874-1959)	ambiguous	   2
Ekdahl, Magnus (1786-1841)	male	   1
Ekdahl, Nils Johan	ambiguous	   1
Ekeberg, Gustaf M	male	   1
Ekeberg, Lars Birger	NA	   1
Ekeblad, Clas (1708-1771)	NA	   1
Ekeblad, Karl Johan (1817-1895)	ambiguous	   1
Ekedahl, Esaias	NA	   1
Ekedahl, Sven (1879-NA)	NA	   1
Ekegård, Einar (1887-NA)	NA	   1
Ekegårdh, Margit (1894-1970)	female	   1
Ekehorn, Johan Gustaf Johansson	ambiguous	   2
Ekelöf, Erik	ambiguous	   1
Ekelöf, Johan Alfred (1866-1956)	ambiguous	   2
Ekelöf, Stig (1904-1993)	male	   1
Ekelund, Carl Evert (1791-1843)	ambiguous	   1
Ekelund, Erik Josef	ambiguous	   1
Ekelund, Hilding (1893-1984)	NA	   1
Ekelund, Jacob (1790-1840)	NA	   1
Ekelund, John (1865-1957)	NA	   2
Ekelund, Oskar	male	   1
Ekelund, Ove (1894-1961)	ambiguous	   1
Ekelund, Peter Petersson (1756-1819)	male	   1
Ekelund, Vilhelm (1880-1949)	male	   1
Ekenberg, Martin (1870-1910)	ambiguous	   1
Ekendahl, Pehr (1762-1827)	male	   1
Ekendal, Jon Herman (1809-1862)	ambiguous	   1
Ekengren, Arne	NA	   1
Ekenstam, Alf Af	ambiguous	   1
Ekenstjerna, Eugène	NA	   1
Ekerman, Petrus (1697-1783)	male	   3
Ekhammar, Hugo Johannes	male	   1
Ekhoff, Märta	NA	   1
Ekholm, Erik Eskil Gunnar	ambiguous	   1
Ekholm, Ingrid Ester Maria	ambiguous	   1
Ekholm, Nils (1848-1923)	male	   1
Eklund, Axel	NA	   1
Eklund, Carl Johan (1867-NA)	ambiguous	   1
Eklund, Emil Heine Sigvard	NA	   1
Eklund, Harald (1901-1960)	male	   1
Eklund, J A (1863-1945)	NA	   3
Eklund, O H V	NA	   1
Eklund, R R (1895-1946)	NA	   2
Eklund, Sven L	NA	   1
Eklund, Torsten Johannes	male	   1
Eklund, Vira (1880-NA)	NA	   2
Ekman, Carl Daniel (1845-1904)	ambiguous	   1
Ekman, Carl Magnus (1712-1781)	ambiguous	   1
Ekman, E J (1842-1915)	NA	   1
Ekman, E N L	NA	   1
Ekman, Ernst L (1904-1985)	NA	   1
Ekman, Gösta (1920-1971)	NA	   1
Ekman, Karl	NA	   1
Ekman, Karl Johan (1863-1950)	ambiguous	   1
Ekman, L	NA	   1
Ekman, Nils Magnus (1736-1802)	male	   1
Ekman, Sven	NA	   1
Ekman, Sven Petrus	male	   1
Ekman, Thorsten (1869-1961)	male	   1
Ekmarck, Carl Erik (1784-1846)	ambiguous	   1
Ekonomisk Distribution, Dec Utg Av Grosshandelns Utredningsinstitut Omsl Illustr	male	   1
Ekstam, T	NA	   1
Ekstrand, åke Gerhard	male	   2
Ekstrand, Carl Richard	ambiguous	   1
Ekstrand, Einar (1888-1932)	NA	   1
Ekstrand, H	NA	   1
Ekstrand, Harry	ambiguous	   1
Ekstrand, Viktor (1854-1918)	male	   1
Ekström, Alfred	NA	   1
Ekström, Arthur (1899-1991)	NA	   1
Ekström, Carl Julius (1858-NA)	ambiguous	   1
Ekström, Gunnar (1859-1950)	ambiguous	   2
Ekström, Gunnar (1893-1990)	ambiguous	   1
Ekström, Hedvig Aurora	ambiguous	   3
Ekström, Johan Tyko	ambiguous	   1
Ekström, John A (1877-1957)	NA	   1
Ekström, Jules Oscar Yngve	ambiguous	   1
Ekström, Olle	ambiguous	   1
Ekström, Vidar	male	   1
Ekvall, Axel	NA	   1
Ekwall, Nils Richard	ambiguous	   1
Ekwall, Per	NA	   2
El, Laurentius Rufus	NA	   1
Elam, John Gunnar Thorild	ambiguous	   1
Elander, Rudolf (1880-1963)	NA	   1
Eldh, Emanuel (1729-1784)	NA	   2
Eldh, Nils H	male	   1
Elers, Johan (1730-1813)	ambiguous	   1
Elestam, Elvin	ambiguous	   1
Elfman, Lennart	male	   1
Elfsberg, Adolf (1755-1824)	male	   1
Elfstrand, Daniel (1858-1945)	ambiguous	   1
Elfstrand, Percy (1891-1983)	ambiguous	   1
Elfström, C O	NA	   1
Elfving, Gösta (1908-NA)	NA	   1
Elg, Einar (1882-NA)	NA	   1
Elg, Simon Christoffer	ambiguous	   1
Elgenberg, Anders	NA	   1
Elgeskog, Justus (1884-1975)	ambiguous	   3
Elgstrand, Axel	NA	   1
Elgström, Ossian (1883-1950)	male	   1
Elias, David	ambiguous	   1
Eliason, Anders Ludvig	male	   1
Elin, 	ambiguous	   1
Elinder, Erik Gustaf	ambiguous	   1
Elingius, Laurentius Ingevaldi (1640-1687)	NA	   1
Elkan, Sophie (1853-1921)	ambiguous	   1
Ell, Gunnar August Faith	ambiguous	   1
Ellerud, Eric C:son	ambiguous	   1
Ellinor, 	female	   1
Elliot, Hugo (1870-1953)	NA	   1
Ellis, Edward E	NA	   1
Ellis, Edward Sylvester (1840-1916)	ambiguous	   3
Ellsberg, Edward	NA	   1
Elmblad, Sigrid (1860-1926)	NA	   2
Elmbladh, Alfred (1859-1939)	NA	   1
Elmén, Carl	ambiguous	   1
Elmgren, Kl	female	   1
Elmgren, Sven Gabriel	ambiguous	   1
Elmlund, A	NA	   1
Elmlund, Johan Fredrik (1794-1858)	ambiguous	   2
Elmquist, Henning (1871-1933)	NA	   1
Elmquist, Thorvald Jörgen Adolf	male	   1
Elofson, Anders (1873-1957)	NA	   1
Elofson, Olof	NA	   1
Elster, Kristian (1881-1947)	ambiguous	   2
Elster, Torolf	male	   1
Elvers, Ivar (1910-1987)	NA	   1
Elvestad, Sven (1884-1934)	NA	   9
Elvius, Aina (1917-NA)	NA	   1
Elvius, Pehr (1660-1718)	male	   2
Elvius, Pehr (1710-1749)	male	   2
Elwström, Eric	ambiguous	   1
Emilson, Axel	NA	   1
Enander, Adolf Daniel	ambiguous	   1
Enander, Anders Johan	ambiguous	   1
Enander, Bo (1904-1960)	ambiguous	   1
Enander, M	NA	   2
Enander, Sven Johan (1847-1928)	ambiguous	   1
Enander, Th A (1784-1851)	male	   1
Enblom, Rudolf Samuel	NA	   1
Enbom, Gustaf	male	   1
Enbom, Pehr Ulric (1759-1810)	male	   2
Enckell, A	NA	   1
Enckell, Adolf Reinhold	male	   1
Enckell, Olof (1900-1990)	NA	   1
Enckell, Oskar	male	   1
Enckell, Rabbe (1903-1974)	male	   2
Endepols, H J E	NA	   1
Endres, Franz Carl (1878-1954)	ambiguous	   1
Enebom, Gustaf (1721-1796)	male	   1
Enebuske, Claës Julius (1855-NA)	NA	   1
Enegren, Uno	NA	   1
Enehage, A	NA	   1
Eneman, Michael (1676-1714)	NA	   1
Enequist, Gerd (1903-1989)	ambiguous	   2
Eneroth, Carl (1843-1907)	ambiguous	   1
Eneroth, Hjalmar (1869-1964)	male	   1
Eneroth, Olof (1825-1881)	NA	   2
Eneström, Gustaf (1852-1923)	male	   1
Eng, Uno (1896-1972)	NA	   1
Engberg, Jonas Arthur	NA	   1
Engdahl, Alexis (1848-1919)	ambiguous	   1
Engdahl, Axel (1863-1922)	NA	   1
Engdahl, Per (1909-1994)	NA	   3
Engdahl, Sven (1916-1993)	NA	   1
Engdahl, Wille (1905-1981)	ambiguous	   1
Engel, Johann Jacob (1741-1802)	ambiguous	   1
Engel, Wilhelm	NA	   1
Engelhardt, Benno	NA	   1
Engelhart, Thorvald Edouard	male	   1
Engelke, Jenny (1838-1914)	NA	   2
Engels, Friedrich (1820-1895)	male	   2
Engelson, Hugo	NA	   1
Engeset, Sigv	ambiguous	   1
Engeström, E Maxson	male	   1
Engeström, Johan Oscar Theodor Von (1844-1938)	ambiguous	   3
Engeström, Lars Von (1751-1826)	ambiguous	   1
Enghoff, Ebba	ambiguous	   1
Engholm, Anna	ambiguous	   1
Engholm, Petter (1813-NA)	NA	   1
Engholm, Stellan (1899-1960)	NA	   1
Engleson, Nils Peter Hugo	male	   2
Englesson, Per	NA	   1
Englund, Alli	ambiguous	   1
Englund, Bertil	NA	   1
Englund, C E	NA	   1
Englund, Carl Johan	ambiguous	   1
Englund, Karl Fridolf	NA	   1
Englund, P	NA	   1
Englund, Yngve	NA	   1
Engstrand, Johan (1773-1854)	ambiguous	   2
Engström, Albert (1869-1940)	NA	   9
Engström, Carl Johan (1861-1936)	ambiguous	   1
Engström, Einar (1899-1973)	NA	   2
Engström, Eler Alar	ambiguous	   1
Engström, Herman	NA	   1
Engström, Ivar Alphons	NA	   1
Engström, Johan Fredrik	ambiguous	   1
Engström, Lars Magnus	male	   1
Engström, Lilly Karolina Augusta	ambiguous	   1
Engström, Otto Ingemar	ambiguous	   1
Engström, Per	NA	   1
Engvall, A	NA	   2
Engzell, Gustaf (1757-1797)	male	   2
Enkola, Kurt	NA	   1
Ennart, Ruben	ambiguous	   1
Ennes, Barthold Anders (1764-1841)	male	   1
Ennes, Carl Johan (1723-1787)	ambiguous	   1
Enochsson, Ernst (1891-1949)	NA	   1
Enockson, Valfrid	NA	   1
Enqvist, Arvid (1886-1973)	NA	   1
Enqvist, Elvin (1909-1998)	ambiguous	   1
Enström, Axel F (1875-1948)	NA	   4
Enström, Per Josef (1887-1975)	male	   2
Enström, Per Vilhelm (1875-1943)	male	   1
Envallsson, Carl (1756-1806)	ambiguous	   2
Enwall, Pehr Joh:sson	male	   1
Eos, Karl (1888-1957)	NA	   1
Eppner, J	NA	   1
Erckmann, Emile	ambiguous	   1
Erdmann, Axel (1814-1869)	NA	   1
Erdmann, Edvard (1840-1923)	male	   2
Erdmann, Kurt (1901-1964)	NA	   1
Erdmann, Nils (1860-1948)	male	   1
Erelli, Jan	male	   1
ėrenburg, Ilʹja Grigorʹevič (1891-1967)	NA	   1
Erhard, Edmund	NA	   1
Erhardt, Sven Richard	ambiguous	   1
Ericson, Folke	male	   1
Ericson, Johannes (1879-NA)	male	   1
Ericson, Th	male	   1
Ericsson, Eric	ambiguous	   1
Ericsson, Folke	male	   1
Ericsson, Georg	ambiguous	   1
Ericsson, Gust	NA	   1
Ericsson, Gustaf (1900-1967)	male	   3
Ericsson, Gustaf L-	male	   1
Ericsson, H	NA	   1
Ericsson, John (1803-1889)	NA	   1
Ericsson, Knut	male	   2
Ericsson, Nils Johan (1822-1883)	ambiguous	   1
Ericsson, Ture (1898-1950)	NA	   2
Eriks, Gustaf Rune (1918-1999)	ambiguous	   1
Eriksen, Hildegard	female	   1
Erikson, And	ambiguous	   1
Erikson, Arvid	NA	   1
Erikson, August (1868-1916)	ambiguous	   1
Erikson, Bernt (1921-2009)	male	   2
Erikson, Gustaf (1867-1945)	male	   1
Erikson, Torbjörn	NA	   1
Eriksson, A	NA	   1
Eriksson, A W	NA	   1
Eriksson, Algot	NA	   2
Eriksson, Allan (1911-1993)	ambiguous	   1
Eriksson, Anders (1880-NA)	NA	   1
Eriksson, Briger	ambiguous	   1
Eriksson, Edwin	NA	   1
Eriksson, Erik (1859-1932)	ambiguous	   2
Eriksson, Erik Axel	ambiguous	   1
Eriksson, Eskil G (1892-1948)	NA	   1
Eriksson, Folke	male	   1
Eriksson, Gustaf	male	   1
Eriksson, Gustav	NA	   1
Eriksson, Helmer	NA	   1
Eriksson, Hilding	NA	   1
Eriksson, Hjalmar	male	   1
Eriksson, Ingeborg	female	   1
Eriksson, Jakob (1848-1931)	male	   3
Eriksson, K	NA	   2
Eriksson, Linné	NA	   1
Eriksson, Maria	ambiguous	   1
Eriksson, Märta	NA	   1
Eriksson, Mårten	NA	   1
Eriksson, Olof (1878-1962)	NA	   1
Eriksson, R	NA	   1
Eriksson, Rune	ambiguous	   1
Eriksson, Sigurd (1889-1948)	NA	   1
Eriksson, Sten Adolf Vilhelm	male	   1
Eriksson, Torsten (1906-1977)	male	   1
Eriksson, Walter	ambiguous	   2
Erixson, Ingeborg (1902-1992)	female	   1
Erlandson, Simon (1889-1974)	ambiguous	   1
Erlandsson, Rudolf	NA	   1
Erling, Ester (1881-1950)	ambiguous	   1
Ernberg, V F	NA	   1
Ernest, Ernst (1883-1970)	NA	   1
Ernvik, Arvid (1900-1987)	NA	   1
Erola, Vilho Veikko	male	   1
Erskine, John	NA	   1
Ersman, Britta	NA	   1
Ervast, Isaac (1700-1737)	NA	   1
Erwast, Isak	male	   1
Escard, Francesco (1836-1909)	NA	   1
Eschstruth, Nataly Von	ambiguous	   4
Esscher, Karl	NA	   1
Essen-möller, Elis (1870-1956)	ambiguous	   4
Essén, åke W (1894-NA)	NA	   1
Essen, Fredric Ulric Von (1721-1781)	ambiguous	   1
Essen, Gustaf Hansson Von	ambiguous	   1
Essén, Rütger (1890-1972)	NA	   2
Essig, Hermann	NA	   1
Estberg, Astrid (1911-1995)	female	   1
Estlander, Carl Gustaf (1834-1910)	ambiguous	   3
Estlander, Ernst	NA	   1
Estrup, Hector Frederik Janson	ambiguous	   1
Estrup, Hektor Frederik Janson	male	   1
Etlar, Carit (1816-1900)	male	   1
Etterich, Max	ambiguous	   1
Eucken, Rudolf (1846-1926)	NA	   1
Eugen,  (1865-1947)	NA	   1
Euklides,  (300-NA)	NA	   2
Euler-chelpin, Hans Karl August Simon Von	ambiguous	   1
Euler-chelpin, Hans Karl August Simonvon	ambiguous	   1
Euler, Leonhard (1707-1783)	male	   1
Eurén-berner, Lisa (1886-1973)	ambiguous	   3
Eurenius, A G J (1847-1927)	NA	   1
Eurenius, Johannes Jacobi (1688-1751)	male	   1
Euripides, 	male	   3
Evander-maly, Greta (1907-1980)	NA	   1
Evans, Eva Knox	female	   1
Evans, Tolchard	NA	   1
Evenborg, Bertil	NA	   1
Everett-green, Evelyn	ambiguous	   1
Evermark, Nils Gottfrid	male	   1
Evers, Edvard (1853-1919)	male	   2
Evlanoff, Michael	NA	   1
Evreinow, Gregoire	NA	   1
Ewald, Carl (1856-1908)	ambiguous	   1
Ewald, Herman Frederik (1821-1908)	male	   1
Ewald, Otto	ambiguous	   1
Ewe, Edvard Wilhelm	male	   1
Ewers, Hanns Heinz (1871-1943)	male	   1
Ewetz, Carl Evert	ambiguous	   1
Ewing, John W	NA	   1
Exkrementer, Om	NA	   1
Faber, Arne	NA	   1
Fabre, Ferdinand	male	   1
Fabre, Gabrielle	ambiguous	   1
Fabricius, Adam Kristoffer	ambiguous	   1
Fabricius, Johann Christian	ambiguous	   1
Facklam, Hermann	NA	   1
Fagerberg, Oscar (1878-NA)	NA	   1
Fagerholm, Erik	ambiguous	   1
Fagerlind, Folke (1907-1996)	male	   1
Fagerlund, Edvard (1823-1894)	male	   1
Fägersten, Greta	NA	   1
Fagerström, Jakob	male	   1
Fagerström, Per Johan	ambiguous	   1
Fagræus, Jonas Theodor	male	   1
Fahlbeck, Pontus (1850-1923)	male	   2
Fahlberg, Samuel	NA	   1
Fahlcrantz, Christian Eric (1790-1866)	ambiguous	   1
Fahlcrantz, Gustaf Edvard (1850-1925)	male	   2
Fahlmark, Gösta	NA	   1
Fahlroth, Johan Anders (1766-1850)	ambiguous	   2
Fahlroth, Siggardt Fredrik (1836-NA)	male	   1
Fahlstedt, Amalia (1853-1923)	female	   1
Fahlström, Henning	NA	   1
Fahnehjelm, Otto	ambiguous	   1
Fåhraeus, Gustaf Rudolf	male	   1
Fåhraeus, Oscar Theodor	male	   1
Fåhræus, Robin (1888-1968)	ambiguous	   1
Faider, Amédée Marie Hippolyte	male	   1
Fajerson, Joel	ambiguous	   1
Faktorsförbund, Sveriges	NA	   1
Falck, A E	NA	   1
Falck, Albert Edvard	male	   1
Falck, Anders (1740-1796)	NA	   3
Fald, J R	NA	   1
Falk, Ann Mari (1916-1988)	ambiguous	   1
Falk, E	NA	   1
Falk, F	NA	   1
Falk, Georg (1907-1960)	ambiguous	   8
Falk, Hjalmar (1877-1940)	male	   1
Falk, Johan August (1866-1929)	ambiguous	   2
Falk, Margaretha Pseud	NA	   1
Falk, Paul Josef Axel	ambiguous	   1
Falkås, Gunnar (1903-1973)	ambiguous	   1
Falkengreen, Christopher (1722-1789)	ambiguous	   1
Falkman, Johan	ambiguous	   1
Falkman, Ludvig B (1808-1891)	male	   2
Fallada, Hans (1893-1947)	NA	   2
Fallström, Daniel (1858-1937)	ambiguous	   2
Faludi, Ivan (1895-1978)	ambiguous	   2
Fangen, Ronald (1895-1946)	NA	   1
Fant, Andreas Michael (1763-1813)	ambiguous	   1
Fant, Carl Johan	ambiguous	   1
Fant, Eric Michael (1754-1817)	ambiguous	  12
Fant, Johan Michael (1735-1813)	ambiguous	   3
Farkas, Julius Von	ambiguous	   1
Farley, Walter	ambiguous	   1
Färnström, Olof	NA	   1
Farrère, Claude	ambiguous	   1
Farson, Negley (1890-1960)	male	   1
Fasola, Giusta Nicco	ambiguous	   1
Fassmann, David (1683-1744)	ambiguous	   1
Fasting, Kåre	NA	   1
Fausek, Viktor Andreevič	male	   1
Fávero, Flamínio	NA	   1
Faxe, Arvid (1733-1793)	NA	   1
Faxe, Jacob Wilhelmsson (1730-1790)	NA	   1
Faxe, Vilhelm (1767-1854)	male	   3
Faxeberg, Fredrika (1892-1980)	female	   1
Fecht, Johann (1636-1716)	ambiguous	   1
Fedorov-davydov, Aleksej	male	   1
