original	polished	Count
[Judisk tidskrift]	Judisk tidskrift	   1
Elkan & Schieldknecht	Elkan & Schildknecht	   1
Schlagerförl. Musik	Schlager Musik	   1
Schlager-Förl.	Schlager-	   1
Sonora Musikförlags A-B.	Sonora Musiks A-B	   1
Lefflers boktr.	Lefflers boktr	   1
Crowell	Crovell	   1
Forlagsbureauet i Kjøbenhavn	sbureauet i Kjöbenhavn	   1
G. W. Edlunds Förlag	G.W. Edlund	   1
[Nordin]	Nordin	   1
Affärs- & reklamtryck	Affärs- & reklamtr	   1
Universal Ed.	Universal Ed	   1
Rodwell and Martin	Rodvell and Martin	   1
Dümmlers Vlg.	Dymmlers Vlg	   1
Librairie générale de droit et de jurisprudence	Librairie generale de droit et de jurisprudence	   1
Sveriges arbetsledareförbund	Sveriges arbetsledare	   1
[Norberg]	Norberg	   1
Kümmerly & Frey, Geographischer Verlag	Kymmerly & Frey, Geographischer Verlag	   1
Lundequists bokhandel	Lundeqvists bokhandel	   1
Bonnier [kommissionär]	Bonnier	   1
Tryckningskommittens förlagsexp.	Tryckningskommitten	   1
Finska läkaresällsk.	Finska läkaresällsk	   1
Schilds	Schildt	   1
Svensk läraretidning :;1899	Svensk läraretidning	   1
Sveriges scoutförbunds förlagsaktiebolag	Sveriges scoutsaktiebolag	   1
Norsk næringslivs boktrykkeri	Norsk näringslivs boktrykkeri	   1
Blackwood & Sons	Blacqvood & Sons	   1
Eynar Munksgaards forlag	Eynar Munksgaard	   1
Her Majesty's Stationery Office :;Longmans, Green and Co	Her Majesty's Stationery Office	   1
printed for J. Johnson ...	printed for J. Johnson	   1
Arrheni	Arrhenius	   1
Forlagt af den Gyldendalske boghandel	t af den Gyldendalske boghandel	   1
Eget Forlag	Eget	   1
Aschehoug Dansk Forl.	Aschehoug Dansk	   1
Bonnier ;;Marston Hill	Bonnier	   1
New Jersey Society of Pennsylvania	Nev Jersey Society of Pennsylvania	   1
Société générale de libraire catholique	Societe generale de libraire catholiqve	   1
Sveriges kristliga krigsmannaförbund	Sveriges kristliga krigsmanna	   1
Bokförlaget Judäa	Bok Judäa	   1
R. Löwit	R. Lövit	   1
Expeditionen af Tidskrifts för sv. landtbruket	Expeditionen af Tidskrifts för Svenska landtbruket	   1
Houghton, Mifflin	Houghton Mifflin	   1
Red. af Sanningsvittnet förl.	Red. af Sanningsvittnet	   1
Low, Marston	Lov, Marston	   1
Indremisjonsforl.	Indremisjons	   1
Sv. P. Leffler	Svenska P. Leffler	   1
Tors-förlag	Tors-	   1
Deutsche Wissenschaftliche Buchh.	Deutsche Wissenschaftliche Buchh	   1
Lilius och Hertzberg	Lilius & Hertzberg	   1
Walldén	Wallden	   1
J. C. Frenckell & Sohn	J.C. Frenckell & Sohn	   1
Fredrik Törnequist	Fredrik Törneqvist	   1
Travel book club :;Constable	Travel book club	   1
IOGT-NTO rörelsen Dalarna,;IOGT-NTO rörelsen Dalarna,;IOGT-NTO rörelsen Dalarna,;IOGT-NTO Dalarna	IOGT-NTO rörelsen Dalarna	   1
I kommission hos N. J. Gumpert	I kommission hos N.J. Gumpert	   1
Militärlitteratur-Föreningens Förlag	Militärlitteraturföreningen	   1
Périchon	Perichon	   1
A. A Berg	A.A. Berg	   1
Beckmans förlag	Beckman	   1
Militärlitteratur-föreningens förlag	Militärlitteraturföreningen	   1
Columbia Univ.	Columbia Univ	   1
P. A. Norstedt & sön	P.A. Norstedt & Söner	   1
Evangeliska fosterlandsstitelsen	Evangeliska fosterlandsstiftelsen	   1
S.Fischer	S. Fischer	   1
Jørgensen	Jörgensen	   1
Generalstabens litografiska anstalt (distr.)	Generalstabens litografiska anstalt	   1
Cammermeyers forl.	Cammermeyer	   1
Northwestern Univ.	Northvestern Univ	   1
Weidmannsche Buchh.	Weidmannsche Buchh	   1
Z. Hæggströms förl.-exp.	Z. Häggströmsexp	   1
Hälsinglands norra distrikt av I.O.G.T.,;Hälsinglands norra distrikt av I.O.G.T.,;Hälsinglands norra krets av I.O.G.T.	Hälsinglands norra distrikt av I.O.G.T	   1
Sveriges kristliga gymnasiströrelse,;Gymnasisten,;Gymnasisten,;Gymnasisten,;Gymnasisten,;Gymnasisten	Sveriges kristliga gymnasiströrelse	   1
Frenckell & sons bokh.	Frenckell & sons bokhandel	   1
Lantbruksförbundets tidskrifts ab	Lantbrukss tidskrifts AB	   1
Skola och samhälle	Skola & samhälle	   1
Akad. for de tekniske videnskaber og Dansk ingeniørforening	Akademiska for de tekniske videnskaber og Dansk ingeniörforening	   1
J. C. Frenckell & son	J.C. Frenckell & son	   1
McGraw-Hill book company, inc.	McGrav-Hill book company, inc	   1
H. M. Stationery off.	H.M. Stationery off	   1
[Lamm]	Lamm	   1
Wahlske Bogh.	Wahlske Bogh	   1
Allen & Unwind	Allen & Unvin	   1
[Eklund]	Eklund	   1
E, Edquist	E, Edqvist	   1
Kooper. förb.	Kooper. förb	   1
J. Sandwall tryckeri	J. Sandvall tryckeri	   1
P. A. Huldergs	P.A. Huldberg	   1
Printed by Grøndahl & søn	Printed by Gröndahl & sön	   1
Fournier	Fournir	   1
Univ. of North Carolina Press	universitets of North Carolina Press	   1
[Diana, artes gráficas]	Diana, artes graficas	   1
A. G. Hellsten	A.G. Hellsten	   1
L.J Hjerta	L.J. Hjerta	   1
U. S. Govt. Print. Off	U.S. Govt. Print. Off	   1
Univ. of Wisconsin Press	universitets of Wisconsin Press	   1
Institut für Münzkunde und- Archaeologie der P. Pázmány-Universität	Institut fyr Mynzkunde und- Archaeologie der P. Pazmany-Universität	   1
Univ. of Georgia Press	universitets of Georgia Press	   1
Academy of the New Church	Academy of the Nev Church	   1
Meyers förlag	Meyer	   1
W. Lundequists Bokh.	W. Lundeqvists bokhandel	   1
Svenska Teknologföreningens förl.	Svenska teknologföreningen	   1
Robert M. McBride & comp.	Robert M. McBride & comp	   1
Gleerup'sche Universitätsbuchh.	Gleerup'sche Universitätsbuchh	   1
[Kyrofors bruk]	Kyrofors bruk	   1
Row, Peterson	Rov, Peterson	   1
Svenska motorjournalen,;Svenska motorjournalen,;Svenska motorjournalen	Svenska motorjournalen	   1
Sveriges kyrkliga studie-förlag	Sveriges kyrkliga studieförb	   1
Elméns och Granbergs tryckeri	Elmens & Granbergs tryckeri	   1
Sveriges allmänna folkskollärareför. litteratursällsk.	Sveriges allmänna folkskollärareför. litteratursällsk	   1
Bara härads hembygdsförenings förlag	Bara härads hembygdsförening	   1
Gleerupska universitets bokhandeln	Gleerupska universitetsbokhandel	   1
A.-B. Ekmans förlagsexpedition	A.-B. Ekmansexpedition	   1
Kungl. Lantbrukshögskolan	Lantbrukshögskolan	   1
Swedish Historical Society of America	Svedish Historical Society of America	   1
Bengtsons litograf.	Bengtsons litograf	   1
Sv. akad.; Norstedt	Svenska akad	   1
Beijers bokförl.	Beijers bok	   1
[Sv. sjuksköterskefören.]	Svenska sjuksköterskefören	   1
Instituto svedese, [Svenska institutet]	Instituto svedese	   1
Karl Schønberg	Karl Schönberg	   1
Malmströms boktr.	Malmströms boktr	   1
Förlags ab. Nordisk kultur	s ab. Nordisk kultur	   1
Ministère du commerce, de l'industrie et des colonies	Ministere du commerce, de l'industrie et des colonies	   1
Gleerupska univ-bokh.	Gleerupska universitetsbokhandel	   1
[Brunskogs hembygdsfören.]	Brunskogs hembygdsfören	   1
Irwin	Irvin	   1
Eklund ;;Norstedt	Eklund	   1
Gumperts Förlag	Gumpert	   1
Göteborg denna vecka,;Göteborg denna vecka,;Göteborgsinformation,;Göteborgsinformation/Göteborgspropaganda,;Göteborgs och Bohus läns turisttrafikförbund,;Västkustens turisttrafikförbund	Göteborg denna vecka	   1
[Å. Davidsson]	Å. Davidsson	   1
Albert Fontemoing250 s.	Albert Fontemoing250 s	   1
Brevskolan :;K.F.s husmodersavd.	Brevskolan	   1
Algas konst- och bokförlag/Bonnier	Algas konst- & bok/Bonnier	   1
Almqvist & Wiksells skolböcker	Almqvist & Wiksells skolböcker/Geber	   1
Svenska kyrkans diakonistyrelsens bokförlag	Svenska kyrkans diakonistyrelse	   1
[Stockholms bryggerier]	Stockholms bryggerier	   1
Förlags AB affärsekonomi	s A.-B. Affärsekonomi	   1
AB Gustavsberg,;AB Gustavsberg,;AB Gustavsbergs fabriker	A.B. Gustavsberg	   1
[Gen.-stab.lit.anst.]	Gen.-stab. lit. anst	   1
Wilh. Siléns förl.	Wilh. Silen	   1
Svenska sektionen av Nordisk sammanslutning för barnavård och ungdomsskydd	Svenska sektionen av Nordisk sammanslutning för barnavård & ungdomsskydd	   1
C.S.A.	C.S.A	   1
Svenska evangeliska missionsförb. i Amerika	Svenska evangeliska missions i Amerika	   1
Tryckt hos Lor. Ludv. Grefing ...	Tryckt hos Lor. Ludv. Grefing	   1
ICA-Förlaget	ICA-	   1
National Bureau of Economic Research in cooperation with the Committee on Recent Economic Changes	National Bureau of Economic Research in cooperation vith the Committee on Recent Economic Changes	   1
Appelgrens boktr.	Appelgrens boktr	   1
Saxon & Lindströms förl.	Saxon & Lindström	   1
Lagerstöm	Lagerström	   1
Fridolf Wallins boktr.	Fridolf Wallins boktr	   1
Norstedt & Söners förlag	Norstedt & Söner	   1
[Bondeförb.] ;;[Seelig] [distributör]		   1
Lunds univ.	Lunds univ	   1
Published for East African Institute of Social Research; K.Paul, Trench, Trubner	Published for East African Institute of Social Research	   1
Princeton U.P.; Oxford U.P	Princeton U.P	   1
Published for the American Historical Association by! Cornell U.P.;Oxford U.P	Published for the American Historical Association by! Cornell U.P	   1
Chicago Univ. Press	Chicago universitets Press	   1
Published for the College by H.K.Lewis	Published for the College by H.K. Levis	   1
Hodder &Stoughton	Hodder & Stoughton	   1
Grafisk Forlag	Grafisk	   1
S.French	S. French	   1
Philosophical Library; Routledge & K.Paul	Philosophical Library	   1
Bailey & Swinfen	Bailey & Svinfen	   1
Chicago U.P.; Cambridge U.P	Chicago U.P	   1
Columbia U.P.; Oxford U.P	Columbia U.P	   1
S.C.M.Press	S.C.M. Press	   1
Orient Longmans; Longmans Green	Orient Longmans	   1
Medéns förl.	Meden	   1
Munksgaard; Cambridge U.P	Munksgaard	   1
F.Lewis	F. Levis	   1
Yale U.P.; Oxford U.P	Yale U.P	   1
Allen and Unwin ;;Macmillan	Allen and Unvin	   1
E.Benn	E. Benn	   1
King's Crown Press	King's Crovn Press	   1
P.A Norstedt & söners	P.A. Norstedt & Söner	   1
Sv. bokhandelsmedhjälpareföreningen	Svenska bokhandelsmedhjälpareföreningen	   1
Söderström & Co. förlagsaktiebolag	Söderström & Co saktiebolag	   1
I kommisjon hos Akademisk Forlag	I kommisjon hos Akademisk	   1
Institut Suédois	Institut Suedois	   1
J.B. Lippincott Co.	J.B. Lippincott Co	   1
Stiftelsen Fredshögskolans förlag	Stiftelsen Fredshögskolan	   1
Harcourt, Brace and co.	Harcourt, Brace and co	   1
Kooperativa Förbundets Bokförlag	Kooperativa s bok	   1
Gumperts förlag	Gumpert	   1
Dillbergska Bokhandeln (Claes Albrecht)	Dillbergska bokhandel	   1
Malmö socialdemokratiska förenings förlag	Malmö socialdemokratiska förening	   1
Sunesons förlag	Suneson	   1
Sv. skriftställare förb. förl.	Svenska skriftställare	   1
Otto Harrassowitz	Otto Harrassovitz	   1
Sundsvalls tidnings boktr.	Sundsvalls tidnings boktr	   1
Gjallarhornet,;Gjallarhornet,;Gjallarhornet,;Förlags-aktiebolaget Bifrost,;Gjallarhornets förlag	Gjallarhornet	   1
Gyldendalske Boghandels Forlag	Gyldendalske Boghandel	   1
Skandinavisk gjuteritidnings förlag	Skandinavisk gjuteritidning	   1
Almqvist& Wiksell	Almqvist & Wiksell	   1
New Church Press	Nev Church Press	   1
[H. Bielenstein]	H. Bielenstein	   1
AB Gullhögens bruk	A.B. Gullhögens bruk	   1
Home Press Publ. Co.	Home Press Publ. Co	   1
Lundequist (distr.)	Lundeqvist	   1
[E. Broms]	E. Broms	   1
Akad. boktr. Edv. Berling	Akademiska boktr. Edv. Berling	   1
Univ. :;Lundequistska bokhandeln i distr.	Univ	   1
Fildelfia	Filadelfia	   1
Vlg Bücherei und Bildungspflege	Vlg Bycherei und Bildungspflege	   1
Univ. of Lucknow	universitets of Lucknov	   1
Nordiska bokhandeln i distribution	Nordiska bokhandel	   1
Nutidens förlag	Nutiden	   1
Stiftelsen Pro Caritates	Stiftelsen Pro caritate	   1
Svenska Israelsmissonen	Svenska Israelsmissionen	   1
Lokalföreningarnas styrelser, Lärarkåren vid Göteborgs folkskolor,;Lokalföreningarnas styrelser, Lärarkåren vid Göteborgs folkskolor,;Lokalföreningarnas tidningsstyrelse, Lärarkåren vid Göteborgs folkskolor	Lokalföreningarnas styrelser, Lärarkåren vid Göteborgs folkskolor	   1
[Arvid Böhlmarks lampfabrik]	Arvid Böhlmarks lampfabrik	   1
Koop. Förb:s Bokförl.	Koop. Förb:s Bok	   1
Israelmissionens andelsförenings bokförl.	Israelmissionens andelsförenings bok	   1
EFS bokförlag	EFS bok	   1
Akad.bokh.	Akademiska bokhandel	   1
Univ. of Illlinois Press	universitets of Illlinois Press	   1
Indiana Univ. Press	Indiana universitets Press	   1
Svenska Kyrkans Diakonistyrelses bokförlag	Svenska Kyrkans Diakonistyrelse	   1
Svenska Kyrkans diakonistyrelses bokförl.	Svenska Kyrkans Diakonistyrelse	   1
Uni-Distribution	Uni-	   1
Landskommunernas blankett- & bokförlag	Landskommunernas blankett- & bok	   1
[Borås wäfveri]	Borås väveri	   1
H. Peterson	H. Pettersson	   1
[Geuthner]	Geuthner	   1
SKd	S. Kd	   1
Holmquists boktr. förl.	Holmqvists boktr	   1
Pro Caritates	Pro caritate	   1
A. Johansson	A.W. Johansson	   1
Swedish Institute for Cultural Relations :;Forum	Svedish Institute for Cultural Relations	   1
Norstedt [för Riksbanken]	Norstedt	   1
Dalslands fornminnes- och hembygdsförbunds förlag	Dalslands fornminnes- & hembygds	   1
Lindhska Bokhandeln i distribution	Lindhska Bokhandeln i	   1
W.W. Norton & Co.	W.W. Norton & Co	   1
B. H. Jägerroos	B.H. Jägerroos	   1
P. Enequist	P. Eneqvist	   1
Seelig (i distribution)	Seelig	   1
L. Laurén	L. Lauren	   1
Augustana Book Concern]	Augustana Book Concern	   1
Svenska tandläkaresällsk.	Svenska tandläkaresällskapet	   1
Nord. bokhandeln	Nordiska bokhandel	   1
Gust. Larssons bokhand:s förl.	Gust. Larssons bokhand	   1
Sveriges kyrkliga studie-Förlag	Sveriges kyrkliga studieförb	   1
Zool. Inst.	Zool. Inst	   1
Lundequistska bokh. i kommission	Lundeqvistska bokhandel	   1
Upsala univ.	Uppsala univ	   1
K. W. Appelbergs boktryckeri	K.W. Appelbergs boktryckeri	   1
[Tiden] (distr.)		   1
F & G Beijer	F & G. Beijer	   1
A. P. Lundborg	A.P. Lundborg	   1
Kungl. vitterhets historie och antikvitetsakademien	 Vitterhets historie & antiqvitets akademien	   1
Erik Hellboms boktr.	Erik Hellboms boktr	   1
Gebergs	Geber	   1
Lantbruksförbundets Tidskrifts AB	Lantbrukss Tidskrifts AB	   1
Estonian learned society in Sweden	Estonian learned society in Sveden	   1
wald. Zachrissons boktr.	Wald. Zachrissons boktr	   1
Folket i BIld	Folket i B. Ild	   1
AB Lindholmen-Motala	A.B. Lindholmen-Motala	   1
Falu-kurirens tr.	Falu-kurirens tr	   1
[B. Carlberg]	B. Carlberg	   1
Édouard Champion :;Émile Larose	Édouard Champion	   1
Univ. of Washington Press	universitets of Washington Press	   1
Swedish inst. for cultural relations with foreign countries	Svedish inst. for cultural relations vith foreign countries	   1
Åhlén & Åkerlund,;Åhlén & Åkerlund,;Åhlén & Åkerlund,;Åhlén & Åkerlund	Åhlen & Åkerlund	   1
M & M Marcus	M & M. Marcus	   1
Handelstjänstemannaförbundet	Handelstjänstemanna	   1
Svenska industriförlaget	Svenska industri	   1
Konsumentkommittén för jordbruksfrågor	Konsumentkommitten för jordbruksfrågor	   1
Exportröreningens förlag	Exportföreningen	   1
[Norstedt i distr.]	Norstedt i distr	   1
Framtidens bokförl. (distr.)	Framtidens bok	   1
LF ;;[Seelig]	LF	   1
Cappelens forlag	Cappelen	   1
Sv. kristl. stud.-rörelse	Svenska kristl. stud.-rör	   1
Gleerupska Univ.-bokh.	Gleerupska universitetsbokhandel	   1
Finska Litteratur-Sällskapet	Finska litteratursällskapet	   1
Folmer Christensens forlag	Folmer Christensen	   1
Lantbrukssförb. tidskriftsaktiebolag	Lantbrukss tidskriftsaktiebolag	   1
Nord. bokh. (distr.)	Nordiska bokhandel	   1
Evangeliska fosterlandsstiftelsens förlag	Evangeliska fosterlandsstiftelsen	   1
Svenska kyrkans diakoniststyrelse	Svenska kyrkans diakonistyrelse	   1
Svenska bokförlaget / Norstedt	Svenska bok/Norstedt	   1
Svenska bokförlaget / Bonniers	Svenska bok/Bonnier	   1
Akademisk forlag	Akademisk	   1
Wahlstöm & Widstrand	Wahlström & Widstrand	   1
Wahlström & Widstrand)	Wahlström & Widstrand	   1
Akadademiska bokhandeln (distr.)	Akadademiska bokhandeln	   1
Bokförlags AB Ocean	Boks A.B. Ocean	   1
Almqvist & Wiksells boktr. (i distribution)	Almqvist & Wiksells boktryckeri	   1
Nerikes allehandas förl.	Nerikes allehanda	   1
Wahlströ & Widstrand	Wahlström & Widstrand	   1
U.M.I.	U.M.I	   1
FNS kundtjänst,;FNS kundtjänst,;FNS kundtjänst	FNS kundtjänst	   1
Bokförl. Ellpe	Bok Ellpe	   1
A. W. Lindgrenin kirjapainossa	A.W. Lindgrenin kirjapainossa	   1
J. C. Frenckellin ja pojan luonna	J.C. Frenckellin ja pojan luonna	   1
J. W. Lilljan kirjapainossa	J.W. Lilljan kirjapainossa	   1
J. C. Frenckell ja poika	J.C. Frenckell ja poika	   1
Główny	Głóvny	   1
Fornby folkhögskolas elevförbund	Fornby folkhögskolas elev	   1
Lynn News and County Press	Lynn Nevs and County Press	   1
Ewos	Evos	   1
Mowbray	Movbray	   1
Försäkringsbolaget Zürich	Försäkringsbolaget Zyrich	   1
Gymnastikfolkhögskolans elevförbund	Gymnastikfolkhögskolans elev	   1
[s.n.] :;[Wessman & Petterssons bokh. (distr.)[		   1
Fyrisförlaget	Fyris	   1
Tr.: Hufvudstadsbladets nya tr.	Tr.: Huvudstadsbladets nya tr	   1
Folkpartiets tjänstemannadelegation,;Folkpartiets tjänstemannadelegation,;Vi tjänstemän	Folkpartiets tjänstemannadelegation	   1
Tr.: Marquard	Tr.: Marqvard	   1
Hilda T. Lagerstedts förl.	Hilda T. Lagerstedt	   1
Breijer	Beijer	   1
L.E. West Publ. Co.	L.E. West Publ. Co	   1
Ny bokförl.-a.-b.	Ny bok-a.-b	   1
Sv. folkförb:s förl.	Svenska folkförb	   1
Tredje varningens exp.	Tredje varningens exp	   1
Sten Halldéns bokh. i distr.	Sten Halldens bokhandel i distr	   1
Puritas i distr.	Puritas i distr	   1
Nord. Förl.	Nordiska	   1
S.U.B.R.	S.U.B.R	   1
Evangeliska Fosterlands-stift.	Evangeliska fosterlandsstiftelsen	   1
Förl.		   1
Förlagsför. A. S. u. p. a.	sför. A. S. u. p. a	   1
Albert Fagerberg i distr.	Albert Fagerberg i distr	   1
Mellersta och Norra Sveriges ångpanneförening	Mellersta & Norra Sveriges ångpanneförening	   1
Västerbottens nyheters	Västerbottens nyheter	   1
Sveska missionsförb.	Svenska missionsförb	   1
Folkskolans barntidn:s förl. i distr.	Folkskolans barntidn: i distr	   1
Ny tidning för idrott. Seglings förl.	Ny tidning för idrott. Segling	   1
Kilbom i distr.	Kilbom i distr	   1
Norblads bokhandel (i distribution)	Norblads bokhandel	   1
Svenska nykterhetssällsk :;Norstedt	Svenska nykterhetssällsk	   1
Svenska nykterhetssällsk.	Svenska nykterhetssällsk	   1
Sjöwalls bokh.	Sjövalls bokhandel	   1
Nord. bibelför:ns förl.	Nordiska bibelfören	   1
Svenska arbetsgifvareföreningens statistiska byrå	Svenska arbetsgivareföreningens statistiska byrå	   1
A. G. Kindberg	A.G. Kindberg	   1
Isacssons	Isacson	   1
Svenska kyrkans diakonstyr.	Svenska kyrkans diakonistyrelse	   1
Sjöbergs förlag.	Sjöberg	   1
Alfr. Johanssons bokh.	Alfr. Johanssons bokhandel	   1
Dahlberg & c:o	Dahlberg & Co	   1
Malmslätt Förf.	Malmslätt Förf	   1
Jämtlands-Tidningen	Jämtlands Tidning	   1
Acc.- & rekl.-tr.	Acc.- & rekl.-tr	   1
Göteborgs handels- o. sjöf.-tidn:s	Göteborgs handels- & sjöf.-tidn:s	   1
Tryckn.-kommitténs förl.-exp.	Tryckn.-kommitten-exp	   1
Sv. nykterhefsförl.	Svenska nykterhets	   1
Närkes-bladets och Sv. Tribunens exp.	Närkes-bladets & Svenska Tribunens exp	   1
Soc.-dem. partiets förlag.	Soc.-dem. partiet	   1
Tidn.-a.-b. Appells förl.	Tidn.-a.-b. Appell	   1
AB Ehrnberg & Sons Läderfabrik	A.B. Ehrnberg & Sons Läderfabrik	   1
Norrköpings Tidn:s tr.	Norrköpings Tidn:s tr	   1
Folkskolans bokförl.	Folkskolans bok	   1
Södermanlands läns tidnings tryck.	Södermanlands läns tidn	   1
K. F. U. K:s förl.	K. F. U. M	   1
Pehrssons	Pehrsson	   1
Sveaförbundet	Svea	   1
Sv. diakonistyrelsens bokförl.	Svenska diakonistyrelsen	   1
Gefle-postens	Geflepostens	   1
Sydsv. Kliché- & tr.-a.-b.	SydSvenska kliche- & tr.-a.-b	   1
Västerbottenskuriren	Västerbottens-Kurirens	   1
Wahlström & Widstrand 15	Wahlström & Widstrand	   1
Roséns förl.	Rosen	   1
Göteborgs stifttidnings förl.	Göteborgs stiftstidn	   1
Telegrafstyr.]	Telegrafstyr	   1
Lindblad :;Becker	Lindblad	   1
Norrköpings tr.-a.-b.	Norrköpings tr.-a.-b	   1
Evangeliska Fosterlandsstift.	Evangeliska fosterlandsstiftelsen	   1
Syndikalistens	Syndikalisten	   1
Sv. kyrkans diakonistyr:s bokförl. i distr.	Svenska kyrkans diakonistyrelse	   1
Stockholms	Stockholm	   1
Kvinnl. missionsarb.	Kvinnl. missionsarb	   1
De svenska djurskyddsföreningarnas centralförb.	De svenska djurskyddsföreningarnas centralförb	   1
Wilhelmssons boktr.-a.-b.	Wilhelmssons boktr.-a.-b	   1
Ph. Linstedts univ.-bokh.	Ph. Lindstedts universitetsbokhandel	   1
Landskrona Tr.-a.-b.	Landskrona tr.-a.-b	   1
Smålands-postens	Smålandsposten	   1
Bärgslags-postens	Bärgslagsposten	   1
Sahlbergs bokh.	Dahlbergs bokhandel	   1
Carl Ferm.	Carl Ferm	   1
Hasselkvists	Hasselqvist	   1
Nord. bokb. i distr.	Nordiska bokb. i distr	   1
Södra bokförl.	Södra bok	   1
Namn och bygd	Namn & bygd	   1
A. Andersson,;Nord. centraltr.)	A. Andersson	   1
Wennergrens bokh. i distr.	Wennergrens bokhandel i distr	   1
Teosof. bokförl.	Teosof. bokf	   1
Littorins bokh. A. Hånell	Littorins bokhandel A. Hånell	   1
Arvika nyheters	Arvika Nyheter	   1
Aaröe i distr.	Aaröe i distr	   1
P. Palmquists a.-b.	P. Palmqvists aktieb	   1
Wald. Zachrissons boktr.-a.-b.	Wald. Zachrissons boktr	   1
Trampens förl.	Trampen	   1
Gleerup (kommission)	Gleerup	   1
Socialdemokr. arbetarpart. förl.	Socialdemokr. arbetarpart	   1
Blombergska bokh.	Blombergska bokhandel	   1
Strokirks bokförl.	Strokirks bok	   1
Exp. af Folkminnen och folktankar	Exp. af Folkminnen & folktankar	   1
Svenssons eftr.s bokindustri-ab.	Svenssons eftr.s bokindustri-ab	   1
Kvinnl. miss.-arb. förl.	Kvinnl. miss.-arb	   1
C. E. Fritzes bokförlags aktiebolag	C.E. Fritzes boks aktiebolag	   1
Åhlén & Åkerlund,;Bonnier)	Åhlen & Åkerlund	   1
Ungsvenska förbundet	Ungsvenska	   1
Trons Segrars förl.	Trons Segrar	   1
Tidn. Barometerns	Tidn. Barometern	   1
Nord. idrottslif	Nordiska idrottslifs	   1
Förl. Multivagum	 Multivagum	   1
Djursholms bokh. i distr.	Djursholms bokhandel i distr	   1
Skallrans förl.	Skallran	   1
C. O. Melin	C.O. Melin	   1
Diakonistyr. förl.	Diakonistyr	   1
Sv. kyrkans diakonistyr. bokförl	Svenska kyrkans diakonistyrelse	   1
Den internat. kommittén för evangelisk mission i Ryssland	Den internat. kommitten för evangelisk mission i Ryssland	   1
Forl.-a.-b.	s-a.-b	   1
Ph. Lindstedts univ. bokhandel	Ph. Lindstedts universitetsbokhandel	   1
Lundbergs bokh. i distr.	Sandbergs bokhandel i distr	   1
Kvinnl miss.-arb:s förl.	Kvinnl. miss.-arb	   1
Tryckningskomm ttén	Tryckningskommitten	   1
Göteb. handels- o. sjöf.-tidn:s	Göteb. handels- & sjöf.-tidn:s	   1
Oskar Ekmansboktr.	Oskar Ekmansboktr	   1
Nya bokf.-a.-b.	Nya tr.-a.-b	   1
Sv. kyrkans diakonistyr:s förl. i distr.	Svenska kyrkans diakonistyrelse	   1
Diakonissanstaltens förl.	Diakonissanstalten	   1
Ny tr.-a.-b.	Ny tr.-a.-b	   1
Antonssons	Antonson	   1
Författaren ;;Fritzes hofbokhandel [distributör]	Författaren	   1
Förf. ;;Hj. Möllers bokh.	Förf	   1
Hälsingborgs dagbl:s	Helsingborgs dagblad	   1
Aug. Bergman i distr.	Aug. Bergman i distr	   1
Sveriges arbetares centralorg.	Sveriges arbetares centralorg	   1
J. Bagges söners	J. Bagges söner	   1
Askerbergs bokförl. i distr.	Askerbergs bok i distr	   1
Gleeruspska bokh.	Gleerupska bokhandel	   1
Arbetarepartiets förlag.	Arbetarepartiet	   1
Sjöwalls bokh. i distr.	Sjövalls bokhandel i distr	   1
Andersons	Andersson	   1
Sv. bokförlagsfören	Svenska boksfören	   1
Sv. skogsvårdsfören:s förl.	Svenska skogsvårdsfören	   1
Åbergs bokh.	Åbergs bokhandel	   1
Bröd. Lagerströms förl.	Bröd. Lagerström	   1
Wiberghska musikförl	Wiberghska musik	   1
Silfversparres nya graf. a.-b.	Silversparres nya graf. a.-b	   1
Axel Ericssons bokh. i distr.	Axel Ericssons bokhandel i distr	   1
Östersundspostens förl.	Östersunds-Posten	   1
Morahemslöjdens vänner i distr.	Morahemslöjdens vänner i distr	   1
Sv. söndagsskolförb:s förl.	Svenska söndagsskolförb	   1
Löjtnant N. F. Boberg	Löjtnant N.F. Boberg	   1
Nationalförbundet för Skåne	National för Skåne	   1
Sv. miss.-förb. exp.	Svenska miss.-	   1
Sveriges allm. sjukkasseförbund	Sveriges allm. sjukkasse	   1
C. E. Fritzes bokf. a.b.	C.E. Fritzes bokf.-a.-b	   1
A. Fr. Envalls bokh. i distr.	A. Fr. Envalls bokhandel i distr	   1
K. V. Appelberg i distr.	K.V. Appelberg i distr	   1
Weijmers bokförl.	Weijmers bok	   1
Sv. Kyrkans diakonistyrs. bokf. i distr.	Svenska Kyrkans diakonistyrs. bokf. i distr	   1
A. E. Rittfeldts bokh. i distr.	A.E. Rittfeldts bokhandel i distr	   1
Soc.-demokr. partiets förl.	Soc.-demokr. partiet	   1
Sv. filatelistfören	Svenska filatelistfören	   1
Amir.-boktr.	Amir.-boktr	   1
Zetterlund & Thelanders boktr. i distr.	Zetterlund & Thelanders boktr. i distr	   1
Sv. reklam & annonsbyrån	Svenska reklam & annonsbyrån	   1
Skolmaterial-a.-b.	Skolmateriel-a.-b	   1
Sk. litogr. a.-b.	Sk. litogr. a.-b	   1
Hedmans bokh. i distr.	Hedmans bokhandel i distr	   1
Kult. hist. mus.	Kult. hist. mus	   1
Bromellska bokh. i distr.	Bromellska bokhandel i distr	   1
Fritzes bokförlag	Fritzes bokf	   1
